,$- fb_1$,$kb$,$k_1$,$k_3$,$k_5$,$k_2$,$k_4$,$k_6$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
0,0.014136550305138652,2476.490382389506,0.02082911398062087,8256.073918844726,3.456031530718177,1668.8955540401842,0.003543912253913461,2874.605416739753,0.4900954343633866,2.6222608860589354,0.006668194311663859,7.860409041226509e-05,0.005387445836279706,6046.493334132759
1,0.01779744577254838,2506.4115721628614,0.02479867563845818,10057.408070424928,3.483573413487072,1992.893824555414,0.00433704281433473,4513.481839294292,0.5221925796225202,2.120438603665482,0.004684352669936328,7.318125038716978e-05,0.007480771450687348,6490.899933587485
2,0.01412090952905561,2401.462395093624,0.02118826112916223,10144.52013246159,3.0297549024988966,1668.6199349377928,0.0039268701856087,3056.2903385287023,0.5226893769126963,2.678904915928472,0.004105866869118267,6.795707183034666e-05,0.006743096503756127,6989.056478521424
3,0.01305247275497067,1632.3766832310964,0.02307789572493647,9989.595180667458,3.498326270635736,1749.3523043019777,0.005030985382850632,4516.71772763322,0.43218187787770407,2.06452932249566,0.0076948387907871995,7.054867157149441e-05,0.006401685512290038,8274.643394361568
4,0.01561586361871085,2567.1527458300966,0.028377755231843892,7007.672402144232,3.1986792403145166,2038.1783128395496,0.0041383893095049236,4043.168519419045,0.4747622514562205,2.2126383328762143,0.006101554306358233,8.110132171904e-05,0.007169862816879986,7473.842108040402
5,0.01842101134311614,2753.7900188917592,0.025249637186044328,8716.100223032796,3.3510616296370026,1913.9158929480145,0.0041085286941264605,4419.509557220407,0.42392557411033693,2.7347754654198,0.006766107477483859,7.080834510786967e-05,0.007273117824136884,6968.768253017786
6,0.013668617471809686,1655.252613302246,0.021240364659617796,6831.400529320658,3.0402894598883297,1375.4766548855982,0.004458511178875262,2745.9441555086855,0.4908807277363392,1.946363919376796,0.006400298489733104,7.022581012803089e-05,0.0061446569170007,6465.6513068706345
7,0.012242414791000574,1752.7066992328623,0.01936706983590628,7058.025610128018,3.1711594332842847,1415.5453082410202,0.0042317280261196105,3580.1929807396923,0.4501244478804841,1.8755485515137815,0.010557685852080724,6.328584578080317e-05,0.008136644594777271,6641.091687943956
8,0.017180253724652043,2020.2943516006962,0.03167172454410892,9378.598484218359,3.6236714370614362,1957.5859212526527,0.004551663931200799,4486.706654121751,0.589561552295471,2.450368590628465,0.006299485724634343,9.909166878729006e-05,0.00720798057574207,7261.4238092078085
9,0.01503280071892735,2915.561863506325,0.02314027177144614,9441.759979345623,4.067827815029769,2453.449754946011,0.003898501583057353,4267.319748064745,0.4502584296130865,2.293819134462611,0.004757828277043326,6.92351782367832e-05,0.006406868358599487,8331.669131473835
