,$- fb_1$,$kb$,$k_1$,$k_3$,$k_5$,$k_2$,$k_4$,$k_6$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
233,0.011445557433632512,5.066183223423541,0.00014129840416916647,1825.3115167640858,11054.341852036734,82.4695497965242,0.0031820247620459883,98.74807543241378,0.012962394867421944,0.8797877340607813,439.66791605350386,8.482960858316102e-05,0.0008758814502494349,495.5143207258277
234,0.021987123312415233,13.44553067241301,0.00019878897861174872,1762.374303962092,1190.0413898460884,225.0945719420778,0.005588197596115074,0.044864366576534594,0.0018776940151273966,0.38143857624052063,56.68553070023204,8.737265394591877e-05,0.0030928819155551616,0.11808955266383496
235,0.024802425267861482,1853.2746765930776,0.02237806958388533,5274.114705329167,5.206242453559733,1392.8496664898046,0.0045961883334064155,4544.679606728992,0.46246149995426367,2.8605055271587485,0.01006893025510683,8.725985306813394e-05,0.01332468223443166,8149.8737966739745
236,0.016540849211674813,21.136919805465283,0.0001941276780523786,2044.7802218449315,1109.9555434287158,401.7078394262372,0.0050423868129147115,0.0506908751070303,0.0017678844693691394,0.35982557303298945,58.810671537356065,8.488089943830762e-05,0.0036218825646530707,0.15805841831344655
237,0.021475446144213782,1908.2239492222336,0.025217597195126167,5855.858497613835,2.6717875043556223,1804.4699135350684,0.005422014777409846,2780.2146782642353,0.5007411320432343,2.7373763241160582,0.008373398950083452,0.00010627283724502726,0.012903931722249042,8226.780135303068
238,0.021413294593529055,1975.7038928983916,0.02044024622722171,6442.318827751945,3.4038145896594427,1314.386774406195,0.005271248266293692,2922.023838348145,0.46839939967559735,3.288955910122971,0.010866478232710019,0.00010231790774769917,0.010490774592308369,5408.1280327733
239,0.018390730784549607,1579.6821836282895,0.020145789470964674,4898.08592312343,5.04356859528561,1008.298834438428,0.004688765422210967,3534.6551914151,0.5313360898203,3.2161016326805565,0.0056348628756620715,7.479065003846498e-05,0.010606816231766857,8843.783672402398
240,0.017971683211908524,1432.3393829599509,0.020291895192042924,6741.182131575916,2.5565592421808545,1689.960572564684,0.004207022576835458,3644.2929902464166,0.4310656205407462,2.869798728561566,0.007195281767878848,9.904684315515042e-05,0.010286345119772158,8800.843706411417
241,0.016602767104480998,63.34189071312819,0.001070174372594134,10580.487890323182,49.963783139336066,1777.29019349749,0.004394403802993493,2708.4733575804867,8.803122593390659e-05,1.783622453195231,1.3152595804955096,7.677959336770015e-05,0.0016004766536117736,9828.428465279438
242,0.02727506336694877,9665.97275954695,0.11613816038223561,4096.246816993627,10005.905624839472,8407.490135060558,0.00533861350542365,705.266596117284,0.6219325760039877,0.6617467912311312,373.71373761677444,9.644462422524657e-05,0.0006749047414026237,4209.127460913895
243,0.0166418792293877,1966.0351018956128,0.02784498974789611,5441.590065875228,4.2383153242692355,1919.920995719074,0.005223189275186621,4874.402850125758,0.44938687857979914,2.5330629002474656,0.0061362311368847915,8.753154169088034e-05,0.009231924023766413,10446.27273849711
244,0.01517334709460588,61.73528666208344,0.0011434391749858609,8341.7386568497,32.41278681275324,1343.2294312117792,0.004362238522155706,4135.002984869744,9.82502119375585e-05,2.0060285066626893,0.9487672125403737,9.514484728148642e-05,0.001456874175433584,7577.271613867616
245,0.010379304513853249,4.959068482607593,0.00012965003920621342,2009.7362724506622,10740.61150700511,78.1081981729365,0.003319790031705222,87.3151938390586,0.014630656209029886,0.8867858877755062,514.7080225599387,8.806454364812671e-05,0.0006916049241091114,417.0593903302233
246,0.017458300594577578,66.00959206038002,0.0009518062115220629,9697.43207962209,41.45975522563053,1497.4345582262483,0.003966652478027746,3356.3702736946784,8.914155134350551e-05,2.4597385275435424,1.1042037799320117,9.675645713857005e-05,0.0017027569051633067,14078.262325545378
247,0.01619273665110689,61.87591622782304,0.0009354424351052168,10945.849850681869,40.48318271404771,1880.1969865584183,0.003970755355364613,2892.1855878673323,8.696055949388127e-05,1.9595547767553603,1.4626177134327591,7.807197998665661e-05,0.0018284600548828188,10800.95740676789
248,0.020552088472874243,18.054424838351345,0.00019631832570692523,1979.927409611153,846.881582145113,305.6483618585958,0.005823292749916122,0.0634843487279263,0.00209156786432479,0.3797452314736595,38.99098081787888,9.733249706571927e-05,0.0034236159839525497,0.09536684122825878
249,0.008542364033231125,5163.132953251587,0.10062002503916709,6457.73862616289,13.702204828850046,11349.303773982036,0.002774101778148515,25.81471402591617,0.2727576720238809,1.379568475892818,0.6488598051650958,8.535005471748445e-05,0.000795861961765614,81.70862990423547
250,0.02030349622273481,54.603425432710345,0.0010547250379562615,11860.538170932141,41.11229350661156,1771.4237428342503,0.004209585260094905,3414.289871248317,0.00011352495295957421,1.8833535877608953,0.9312012213361409,9.446176277318617e-05,0.0011454860102077416,8783.64126859644
251,0.016086245016168878,75.76700892939834,0.0009525372289338358,7974.362659676522,46.35595920693182,1924.9446092963872,0.003914852569200103,2609.418446271364,8.867778658055066e-05,1.6312464438777523,1.2154448666578015,7.310170831073856e-05,0.0011446522346597943,9197.466885552254
252,0.0203439944293089,96.96311243525481,0.000956577140322249,9375.547682711494,55.46421633819016,2163.6750462412583,0.00455060180591069,3072.5336094093477,0.00011663648364190006,1.8772073126511912,1.217355167186291,8.68331480378094e-05,0.0011703294624127592,7870.536112943931
253,0.014835188561522092,58.023872056433206,0.0009390942065531865,10011.703538439111,36.84238200789789,1540.132421306109,0.003937362848477647,3654.4454662246985,8.857349680154723e-05,2.484032429521723,1.0822839097492454,8.043229428523178e-05,0.001261071938667344,13703.563550878003
254,0.015681085453514782,16.764299284872227,0.00018889417515095702,2669.6115796815607,873.8173492591027,363.23203061977296,0.005250406126205568,0.06540137411722116,0.0025350850607722096,0.40654215688009376,57.695041751154065,9.18600483061926e-05,0.0039009037800823033,0.1599468788077548
255,0.01624662541128227,70.12106920033733,0.0010563515150054494,9256.042923438356,42.45354253889809,1381.490042713172,0.004570382636012308,4054.4142658698484,0.00011433928844964028,2.019724204449569,1.1836938597764413,0.00010694533446406646,0.0012803541503999228,11989.518441419626
256,0.01729572037463517,20.910408032796305,0.00019296584436382308,2102.3702370582937,914.3876116247832,258.3418178813642,0.0066078021849578185,0.061858753469249225,0.0020894852792696164,0.45966291245692886,52.96339696808684,9.962692481730502e-05,0.005277037446336336,0.17349569802392267
