,$- fb$,$- Hog1$,$- PTP$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_9$,$k_2$,$k_4$,$k_6$,$d_1$,$k_{10}$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M9}$,$K_{M2}$,$K_{M4}$,$K_{M6}$,$K_{M10}$
0,0.007433413451982659,12499.607485006396,103248567.51233515,9818.284433533901,0.08883400628866502,1.260361982834487,4801.335719581375,0.10378414820140928,79.95439029733815,185.3936327717373,0.9409962098681972,1253.9498330716804,0.0037385994533107743,8.704767831796582e-05,0.09207022690248588,8.878204927464565e-05,0.006046551622384927,0.05767769163143273,0.00032141867906128373,2.549971576358049,1519.1481720636,0.7139450042983633
1,0.007577804703656772,11905.54721252047,140049651.0071663,10548.762162410765,0.14078903023329856,1.0741549418040297,6497.715602168029,0.14766412336684046,60.07104346661411,199.5299951094081,1.0642965842735579,1838.5803454447966,0.0046524885034843755,0.00010292429163685691,0.1057943560325777,0.00011284036434249354,0.005780178001379066,0.05933114769583943,0.0005216026878706976,3.1594302919585853,1502.9602076659519,0.9359885862268987
2,0.009713410005550933,7796.393423623653,111048057.44136938,10198.02647740961,0.09643404174459544,1.2568581130188825,6771.519892029066,0.0776430504882118,80.75618674750498,190.51828731041638,1.2306253238526166,1406.332494473622,0.005030578260914928,0.00011218622914222645,0.18338892198169052,0.0001079694997884281,0.003326738107572987,0.07755713691184765,0.0003469806068909318,3.2270014902443798,1052.4806407956044,0.7153950975641789
3,0.008588367470850594,11115.06451266224,152155570.5445035,12028.888328794501,0.1414863065252853,1.0950795498771204,9398.331400766325,0.15136304047369906,79.48885100412254,191.3885355072642,1.1368751902552199,2257.9965075749205,0.0049015040771076615,5.850165760644907e-05,0.12197610702489915,0.00012277978108749668,0.0031322089388207746,0.07806643165316537,0.00046778791280364474,3.038230277422132,1217.496731524585,0.932214960665936
4,0.011490295889960853,9391.688606898799,88515644.3913272,6813.1255700642605,0.07391158405500642,1.1772311547489342,6992.540667584442,0.12189867724384021,91.43477097379453,158.3445879298672,1.1843363818610604,1265.4547464629952,0.005119182742108433,0.00011262787715948288,0.1399355191423155,0.00010491185228671695,0.004851052125441169,0.08691097407311651,0.00043959241812311305,3.2223013549903277,871.7021461361384,0.5498792137214605
5,0.012820287058791357,7546.592108795464,134326220.25698394,6385.4181181284985,0.0909160609366643,0.9770561135232706,9885.820322444506,0.14203500107541403,45.096066659573324,183.17649638420087,0.9700708761062646,1728.417604016898,0.004686279672036422,0.00013326876651261485,0.13849013984464514,0.00010190414536213267,0.005483366892761161,0.04895528916329907,0.0005142134801915678,3.120244269806944,1002.1700339304824,0.7238484483305981
6,0.008721191810252282,9878.38419202182,111081218.45378286,9223.256726076563,0.1139053602529344,1.3254832058660702,5505.2094097076015,0.11925202214860596,68.26128830718824,169.5278869293185,0.8883871547126739,1403.628208467007,0.00481622044267013,0.0001293805774831939,0.13884647453185223,7.825337289425033e-05,0.00554819295034922,0.06456191367433753,0.0004689792681527277,2.0776736461368346,1325.1976297113238,0.748712770930144
7,0.007950918326743198,8030.709387614996,114248211.69109157,7997.398632321603,0.08631790424534169,1.3068851311899001,6388.736043557258,0.10314399593569568,51.79239229136816,177.28279318526504,1.5277540833322194,1528.3201887781202,0.0041043888945790155,0.00012537038273508101,0.10452797242603755,0.0001498829186591117,0.00479154315525512,0.07446937115581097,0.0004496606422109405,3.996636339935246,1187.4203753962756,0.8456316400620559
8,0.00918179991651782,6872.381506804558,119801433.64738764,11215.914794702489,0.09609534872614912,1.0769649496483396,8973.588755946614,0.1592738359792448,68.79519135248452,217.00402811057074,1.372038418445589,1270.7364159443785,0.004340929358445066,0.00011140092165707073,0.07157941794995235,0.00013277976199670694,0.007257522448372726,0.09959929259183078,0.00035577309163943534,4.074265838094982,1053.3437525212598,0.5876245949371737
9,0.008220321109767096,11244.546210838307,134852437.63007623,12645.707289061706,0.1325054452272504,1.144269224435729,10818.353486333845,0.1033475613030266,76.11718168383453,214.20983989459168,1.000500163503004,1184.2304819496405,0.004165439190584312,0.00010528224089793784,0.15787382496744942,7.953797417208978e-05,0.006966852091819135,0.07134163743377452,0.0003025023869469875,2.8861695696536964,986.8568125651968,0.6126578303734995
