,$- fb_1$,$kb$,$k_1$,$k_3$,$k_5$,$k_2$,$k_4$,$k_6$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
0,0.0188995123571649,2392.493581841375,0.02526884265330945,9045.587385804056,3.3500560875883862,2042.6899478999196,0.0038329817954072943,4695.622701719894,0.48462022887476847,2.4232671390185136,0.005811478242907545,8.05212065753157e-05,0.006866433032511698,7571.00970066515
1,0.013204037604897863,16.048783810473513,0.00015645388518848518,1565.86896611542,1273.60485077082,232.53985473150445,0.004285092217700988,0.05582588154760479,0.002414574552125242,0.34398084952377583,50.22792407021741,8.295946014531775e-05,0.003176238103060272,0.11871373800875056
2,0.014126820293111688,16.66334996659365,0.00017123986071916795,2005.754930276762,1262.097942624864,311.89581804642273,0.0051343834455673115,0.04569477121219092,0.0026698004654570513,0.28297859225431415,48.14096480751114,8.259888984265491e-05,0.003122809660328343,0.08179636265978342
3,0.012335251493413376,73.94562283627754,0.0010783701249626042,9646.276269549893,49.5933206900213,1703.1114281175226,0.0037104091508222284,2936.341650370804,0.00011573707945556,2.0027158699693706,1.3063849926268938,7.918094883716491e-05,0.001094953466458055,10516.386999052671
4,0.01688079833796382,19.806518975250736,0.00020879608414434657,1715.2852285008055,1259.1410762307257,309.11525773121826,0.005489121318988115,0.041958400815379805,0.002587402464484897,0.3287536752788552,50.56856270279635,9.861221767976597e-05,0.0029957422453307228,0.06109920821502308
5,0.009783961690774503,58.89209077577518,0.00086973290338041,13431.474899685714,52.91694324607487,1611.1348858499941,0.0037078437095025207,3112.911120071765,9.578249734262486e-05,1.997271541502135,1.0304796379803713,6.940919848097102e-05,0.001499722249866932,8859.578581569922
6,0.016726855228270453,19.970908479805157,0.00021043342176496922,1714.2217598692434,916.6441284383379,221.65510159469025,0.0049708356501766094,0.06526264531411628,0.0016850817696591617,0.4251466583038753,44.19338961069327,8.108643919186947e-05,0.0030473166348106116,0.10845613511380377
7,0.015177455550119394,1795.1024151362199,0.01978098022157127,6600.034563596497,3.236218283291373,1437.1440369851687,0.0035916191021066308,3632.275093256614,0.5168716675463183,2.1403686705965503,0.006712506774232692,8.242706520036066e-05,0.008817954504968192,7321.334048076054
8,0.022945507003238,2081.5549437660484,0.023770186462671462,5692.513659956247,5.314536320299145,1275.6795897286604,0.0045174546168645895,4980.241687726544,0.6670035572707176,1.7208167770519598,0.00626382367280941,7.972674044635663e-05,0.007746010132010126,6931.9192464740945
9,0.013286988721479036,1852.7000524349387,0.01828294195996879,6423.184927503909,3.7149287554514814,1282.4060355154604,0.005225707291921724,3037.49949573714,0.42295321541542147,2.146494756485741,0.009613758008623585,6.684430430322089e-05,0.009034321540707206,6680.89450608465
10,0.012829366603666133,1240.6653095418626,0.016976821663320128,7131.927818768454,4.3438781957218975,815.5245904341326,0.0038405289067016905,3004.3631467732116,0.48780807239214824,3.3728517591138516,0.004825585697967968,6.821387058374116e-05,0.007601682350341023,5388.374012216525
11,0.015943713887015327,2674.831625151337,0.031160088868548055,6690.300357909064,3.172732871474393,1302.328794657114,0.005739017350082876,4660.2286681198075,0.5763542955303967,2.0213999351164444,0.008296118202660914,7.069157108078252e-05,0.007374213500091004,9927.856018457256
