,$- fb$,$- Hog1$,$- PTP$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_9$,$k_2$,$k_4$,$k_6$,$d_1$,$k_{10}$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M9}$,$K_{M2}$,$K_{M4}$,$K_{M6}$,$K_{M10}$
0,0.010664287201844636,8985.045570967,121276238.04476084,6851.4147466203385,0.10541502878575794,0.9668629926389011,10136.182842184728,0.1740757741055235,55.97592169939175,163.01668215352825,1.0919099110524002,1493.9834499571557,0.004903613143314393,0.00014588555174629132,0.11137015451445953,0.00010499854382999119,0.005658425421997314,0.05428902814961056,0.0005306364633792304,3.3090208179120224,908.4230794788247,0.8194906051410042
1,0.006752568996605833,13910.026780053111,128852614.88503782,9248.038184580277,0.11939811323959579,1.2133866451190447,6496.696303894031,0.12522623265600052,66.83590177811797,190.3239423102691,1.1276930488741481,1629.26167876391,0.004311954229042548,0.00010148457809869292,0.09426953416981225,9.377700442088986e-05,0.004602367739340063,0.052747897375220634,0.0004718315069505612,3.090377344968288,1268.3798751067022,0.9402854784508744
2,0.008697092121104874,13580.269562047895,74992707.59165338,11243.512823327314,0.1289036728814171,1.102948471857814,6155.728459474104,0.16323956922199243,69.72013250053996,127.65956729604815,1.072449323209944,1102.8262494362548,0.005453230925937562,9.259909807704915e-05,0.17198804627005557,8.468765859423652e-05,0.0048530791403943825,0.07225239574246378,0.0004115200978833022,3.0797536453810537,912.8275658933353,1.2405732197767947
3,0.005773950653804666,9161.570979985363,111471707.4201331,9763.640527004409,0.12501834401693804,1.157144599679259,4864.066855565815,0.09986538377646836,65.7077476490232,242.24359139391458,1.4064716440682044,1267.048940060814,0.004990749189096646,0.00013586092132488923,0.08054935643571537,8.156140128995499e-05,0.006638873418235937,0.08958164088686801,0.0005111705913912901,3.903711794224429,1532.2448402306602,0.8775839135832719
4,0.0085627507621662,14148.381280705304,118202368.07354492,7612.436055334943,0.09441973437746665,1.298080950785203,6633.64857015162,0.13193498127916084,81.0238283058825,128.25406492028281,1.2298888209433358,1177.7615283048704,0.004145754540653323,9.807048876911855e-05,0.13241448469211445,0.0001332452507243457,0.005161691448844584,0.04967823274642699,0.0004479422427083311,3.240777427121346,1130.4108795041855,0.8423218557682883
5,0.009134750055415452,10445.679996281562,144912287.7403417,6745.984987167057,0.0964627805115175,1.080646398083899,11587.602453546928,0.15250749559580518,73.62547177319482,165.54277871093228,0.9202134137749478,1789.254258709644,0.004574558296416422,0.00012651710913019613,0.09301703613272956,8.135785890787707e-05,0.005228780680804222,0.057377375032240566,0.00046684339952722135,2.322286115617569,934.3952415328096,0.717327588256362
6,0.006695586264680761,12778.765039434704,107657385.41752155,10675.787008942098,0.1207667728806535,1.2104957094235542,8089.885225020577,0.10258295531203393,89.92482760784804,147.45111749711413,1.0480649243051257,1747.9587245394803,0.004579773994574123,0.00011301384643250415,0.1433126268221696,8.948725061924353e-05,0.004730570074351848,0.06658756233270839,0.00043915482822874603,2.6470116681361477,920.1773569967795,1.0064551144323726
7,0.006864573817593646,9844.303088021095,116709177.01612553,12019.4243794306,0.14928119547666463,0.9730134242292602,9340.537168125726,0.13402486862678406,106.22961238727925,159.4494261412262,1.2710916030727792,1772.2031480306923,0.005372193847921716,6.890101569765606e-05,0.14985277091253255,0.00012116630993433602,0.004102489257432137,0.08517521405847081,0.000472470391090438,4.270905002303251,821.7899550035393,0.6939561645733511
8,0.0060646703178140245,9120.485683315928,115825245.65798792,10614.95779799665,0.11209922187905581,1.279294006224419,7393.201843836967,0.0939192846963815,75.72143891217723,141.44993397895567,0.8143331234294515,1601.151950917815,0.004385497333886729,8.755577630174809e-05,0.1460718198078457,9.180307526605912e-05,0.003773683887153706,0.06320095386382546,0.00038180405280834593,2.2213255687634827,1032.4669473633471,0.7974300285898478
9,0.007461559420998146,10856.634701306524,164591630.74938214,7233.978381459194,0.10757141759792094,0.9706361725389071,7598.7737165330145,0.10624118368726407,68.92891309629472,162.04136013581638,1.3506360340110335,1405.223460477584,0.0054577490686557,0.00015895012661935632,0.15118647781751868,6.92775596771632e-05,0.0035861763038191417,0.07379400828531638,0.0004409125992361439,4.574198614838539,1433.753152207336,1.1658926825352438
10,0.010742719435150839,8986.525400303975,103160979.8193199,7805.332700190853,0.12502439552812342,1.0942633764017493,7386.654239229383,0.14084630349213922,89.6792490056437,167.71446153924248,1.4363424426531874,1667.0474979917883,0.006094038124604486,0.00011366486724861392,0.1802642356690587,8.322731837047826e-05,0.004659417449137683,0.10262975176627177,0.000604541490127991,3.995761240150782,1040.34793378252,1.0875606470932928
11,0.005708073847652403,8614.898008660086,114278015.81218158,10868.651859838703,0.12465293578915157,1.2374347151261709,4920.846616584906,0.10245355905392664,59.048171384298286,182.88294156786318,1.3594019602680179,1646.7950117434282,0.004084660052716093,0.00010047056406220252,0.09643223620615662,0.00015624909570877753,0.0048282204509505055,0.06777850143169226,0.0003644123659406228,3.5759868482968193,1648.203796531456,1.0525984573049962
