,$- fb$,$+ fb1$,$+ fb2$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_9$,$k_2$,$k_4$,$k_6$,$d_1$,$k_{10}$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_9$,$K_{M2}$,$K_{M4}$,$K_{M6}$,$K_{10}$,Thresh,MSE
10,2.4704571609584605,-0.7676102262824234,2.341162299407592,2.63901417529193,-2.6389970491041455,1.6895087957238575,2.9681369052800273,2.4717079841444054,0.6222754482775681,-0.5268348925459332,3.692164183690057,-1.2044316562711481,-1.9605824559834772,-4.0,1.5743896142067495,-3.999999999999809,-0.34154366614216514,0.31491307582348854,-2.7234410012624206,2.4884103477588324,-2.2134030933681377,-3.186642436971682,1,1043.6977026438997
11,-0.901765121557391,4.0,7.396796917768347,3.7536616448299798,-1.7387811020560102,2.852124106008035,3.209522399755963,-1.1326681841566248,3.6850082374713082,3.6580493296008703,-1.3182962613775864,3.6329704686048805,-2.162913128094986,2.9515997968285266,-2.2819806281170614,1.6167742949357073,-0.5533006398010949,-1.8570423765190496,-3.9999835013525287,-0.7780416870742268,3.7552066585020665,-3.834749454087607,1,950.7924384513531
12,-4.0,3.9398295885567984,5.82674310333708,1.1306319421863638,-3.696274713823275,3.781504764870264,3.766215266932421,-3.439887542689797,3.304546149217888,-2.3919629406490532,3.8778062994792366,0.6649923678409086,-2.0903888997271114,0.7126573591015513,1.80192439085892,1.3700068504690845,1.201463838968924,-1.1114714668997925,-4.0,3.436523030843876,3.335920894386698,-1.900351108321538,1,1026.6587651612547
13,-3.999999999996093,3.9999999999985025,6.764094923109999,1.1542497985769744,-3.999999999999848,1.1530697135648644,3.999999999994886,-3.944698454306563,2.5338323868800936,2.7562428212238244,-0.8622187883948191,-1.1484173861783944,-1.9986733232109568,2.8987583907421506,1.4743117380995372,-1.596883559787508,0.11696978116795706,1.959375713490065,3.05988413512443,-3.3562430603876585,-0.7377197141909191,-1.0900884169563172,1,1028.712267481008
14,3.9716168220119643,2.659841119446517,4.269364869145795,1.941492955761647,-1.9588988876631106,2.0092037805336664,2.7796538866283065,3.999536005006876,-0.8115098960291043,3.2358773908223863,0.3043595418004035,-0.9395832084594771,-1.9163527006919852,1.3173590479192478,-3.572895027812172,0.8429139107973489,-2.9474367960069507,-3.989875177380931,-3.117485139925689,0.8374963776724815,0.34848625947575224,0.5650523515725316,1,1001.2295192335271
15,-3.9999999727909934,3.125469205312619,6.655570911410564,3.840564370189562,-1.4011187344784215,3.759695548611032,2.9662402726234296,-3.9999999999999813,-2.1069686090619184,1.1926688370859724,1.1823612020216894,2.6220611616323755,-1.8833336658356314,-3.99792325701069,2.5617217954896354,-1.0685452213030153,-2.0153298985719283,-3.9999980622972497,-0.6282954400016507,-2.852050884422064,2.5685784480336533,2.117214438212603,1,808.0148017135565
16,-0.33446645953426124,3.999999999996869,6.712536714064932,4.0,-0.7705868910974676,3.6572478803500514,3.1714147057053,0.2432530884786814,1.836088762687333,3.8292789433563046,-1.816323476648611,1.9234713260919136,-1.951166392367849,2.2292906896941043,2.7374901060535146,0.24537866609768336,-0.40265103431359783,-3.999999934575696,0.09645788867387581,-2.9449357502729754,3.2342325404757517,-1.0072084108390316,1,969.1516860664328
17,-3.6733243795608104,1.2053133565264842,6.387765404870233,0.5882479526568467,-4.0,0.3557503609935848,1.4965078731437629,-2.958397095023015,-2.8174702461047065,-1.2417367597509452,0.8834352589687429,-3.2089832662357622,-2.1331273535556567,-0.13440118837325965,0.14142411300749294,-3.505942176043571,-0.6979587527544622,0.607065043437717,-3.521310203362602,0.9332712568040895,0.23348559706745675,-0.7918399182133724,1,1148.348497072719
18,-1.6148750180180764,3.9999999999999982,3.779502570312882,-0.4990406701370631,-3.8293825585285344,2.9050706911000725,2.410233218247634,1.2568441955332235,2.7288766527601815,-2.4146154681430154,3.2447432436204178,-4.0,-3.4852070042414,2.0201945504608796,-0.701893262291307,0.25906444571581133,-0.8331594637572302,2.7139199812341825,-3.5916296063733597,2.5485180169928165,0.703277421797651,2.7302952276990418,1,1180.6795576644338
19,-0.8784612887450596,3.999999999999977,3.8430330512089013,2.3240371705160046,-2.244286525872048,3.9990242103410827,3.999999999999975,2.8047140359562848,1.912047975110033,-2.2292878006465884,1.928920513967622,-1.7687267230435433,-2.303507150206663,-0.6942594307739762,-0.05644074066037772,-0.7979744851153843,1.8262935451706932,-3.5301844876630577,-3.568817887714766,-1.011372367967656,1.708715120766331,-1.0898071004298,1,1077.6658148262725
20,-1.3427287739037475,3.998467961999177,7.999999999922478,2.9353630169144544,-1.3925066441203393,3.8340707065024304,2.772123638497594,0.47693584251281346,3.4567928407469477,3.347088852920261,-1.6720934052832703,3.4130648958203578,-2.131291918842937,2.0889231338072083,-2.726758682823016,2.2601898817967268,-3.253608032701602,-1.372875676745556,-0.9449845406304025,-1.8254368411410464,3.9999999999992957,-2.063674869684739,1,1054.586456292318
21,-3.4161948348459674,-0.6632672038818139,7.86457934940152,2.0870855910536674,-2.9418517099668122,2.024717236910165,4.0,-3.1952721014680305,3.9496262392647132,-0.5261998501264591,1.3902175743016354,2.9640983476010794,-2.0315971795966634,-3.3565563214227723,0.8855457289898023,-3.048901950205189,0.07747682157375914,3.6057239556260017,-3.819335562332559,-0.2116012471156852,3.9999999995651025,-3.999999999999999,1,1074.4542753655683
22,-3.8511635298244675,0.5074261084454434,4.401879992539561,3.792344611517665,-0.9389372850476683,3.999566230621191,3.19688133406836,-2.4501699998514974,-0.4730491811241704,0.5110513981414977,-1.3700102547768873,-0.4567004759611146,-2.1712236429548684,-3.999999968774535,0.7502009397406004,2.4219807656883114,0.36003520731706296,-2.7103551635325607,-3.4568001205533028,-1.2247956349379443,1.5896347410003209,-2.504495785390863,1,1205.622606518229
23,-3.1957595944697124,1.1948979441497265,3.9088736626994125,3.7639183627021655,-1.2951792170889833,1.6995185896895544,4.0,-2.051636429925477,0.3710936350654075,1.4590465199546667,3.4847222908145143,-1.7946755750892143,-2.4737953120776197,-2.2066972320082785,-0.4652917216501624,-2.625351909348841,2.0998022062960926,-2.3527793348078534,-4.0,2.279269552975567,2.0294697388864256,-2.673406458329686,1,1197.8723417576914
24,-3.423319760306547,-0.6972073494977478,4.213234640423973,0.6729541211084777,-4.0,0.2745422614261326,3.0022245474837232,-3.108531697213386,2.918504364861886,0.27218844340431403,3.8269181628431337,-0.23701041733822414,-1.8076444010756614,-3.235345546059585,-1.009737055251695,-3.2753288579829,-1.3395306356163026,2.7930702038931052,-3.032439094036145,3.999999999999999,0.24838870595607254,-2.6657518953772366,1,1185.143342242899
25,-3.537137672773979,3.6823115297276736,3.658725403688573,3.9999999999763576,0.9735088428121648,2.878585262654563,3.5358526626719247,2.385156708339271,-1.0663879247194856,-2.4297142830616663,3.1768499237998373,-3.999999995577144,-3.388820809298103,-3.9997526875042553,1.1374309459983678,-3.10166762253497,-0.2777229811866411,-3.9999999999999014,-3.098524501301819,0.7752343076403285,-0.09211264680029083,1.6949325400501731,1,1208.9485258997745
26,-3.994050561607687,3.9999999999954055,5.193523421400478,3.534606798396223,-1.72253296631101,2.717575545936005,2.0996832828931513,-3.999999998043678,-1.9072751879194243,3.3032658857718014,-1.0581936366292783,0.6429869433059503,-1.8954891039563,-3.9999999675457962,3.5558550592558875,-1.1558595931213826,-0.38846747016979233,-3.9999999999951372,1.4219454749193323,-3.132995393385259,2.7632052493435477,2.6254203115412222,1,992.0722423959837
27,-0.673069764928611,1.8465691115168106,2.701992977335026,3.1711801100394563,-1.0798934901449897,2.1832494512013136,1.1387771405150309,3.784013499201736,3.930126156609801,-1.4893629682306218,2.167529620125845,-2.2863000540910488,-2.3175257899749724,0.03779292893631855,-0.4682394337126281,-1.9901219544306539,-1.9792093051551278,0.9297473350666401,-2.651120659261986,0.49477853193706167,0.44363212676413705,-3.9999999960774364,1,1032.1654712507145
28,-3.9494847037247505,0.9845361576755076,5.670926511112553,1.6796994776649772,-1.7598048547208585,0.6031411502891677,3.4661761522248318,-3.9251934545431526,2.7935413220264946,3.3460658516120363,0.8627291260122911,-0.5272444465931372,-2.9451262837119643,-2.881039987086937,-2.9449594802238197,-1.0059757407912269,0.4701152248095397,1.270630702165957,-3.7536378184910832,1.2040906491481742,2.7198498982964896,-2.2760543035537184,1,1147.7870161628339
29,-0.9420780124886523,3.9999999996989235,3.826254305556466,-1.553919570797845,-3.702067759520207,3.999999976739603,3.999999999843517,-0.7580950213889874,3.97540829770133,-2.600489512017818,3.831393246422304,-3.999999998959062,-2.2330164501639436,-3.8927328251557345,2.445914954460333,1.4305741091967903,1.8568253309928808,2.2011192505873005,-3.8700072031069777,3.331263307904064,1.7563492232041922,1.0173132592837808,1,1192.7898225435479
30,1.80598204893181,3.8702789815965284,4.0609582532514565,1.3475351318489794,-3.999999991466585,3.990804080216308,3.5409405588213323,1.6630014312934733,2.695876589518221,-1.7521092349185778,2.792252784521563,-0.11257112868908602,-1.6671911308205747,0.5961951480936651,1.5569990891700662,-0.770057765462866,1.4284609906817014,-3.999999999997627,-3.9999999990868256,0.20507929689609658,1.9548442544894806,-2.450416934578876,1,1126.5177900829624
31,-2.8356563915615967,3.9999674360321364,4.065438871535683,1.9967502428248212,-3.1413668159863626,1.817620737106842,3.999995886668146,-2.810148376521025,3.404762120767405,0.06091694140534274,3.905724507617397,0.9405969539752244,-1.5421531478605122,3.499638789844899,0.6323605142520838,-0.2386108255439279,-1.2251216216419625,-3.9998467936930258,-2.867367070549772,3.9986760732400466,-1.5662684865756091,-2.133054414084108,1,1009.3186851302606
32,-2.7720779531917064,4.0,5.557670711416083,2.3044244281098365,-2.0800747458842723,3.0315311506861535,1.109505277156284,0.19768030855659993,-0.8178426882976009,2.868876553003524,-0.8964498783970853,1.0371045753063584,-2.1041224087641774,-3.999999830628342,0.3656271101729844,0.27180976083866604,-2.758813994910412,-2.215367883547743,2.051493411216126,-1.9985944256283616,3.25683208552552,1.9863897976440796,1,1144.5499292256886
33,2.7296671264138945,-0.246883718295738,2.970225438855354,4.0,-0.21968031082056513,1.2988847242583752,2.5379660794734056,3.9609317299708247,3.8313104731433016,-0.9435975580174265,3.9999999999963762,-2.071770278316129,-2.3119836262664144,-2.4529225826152192,3.168047776744399,-0.6730840997836118,-0.8437831672664418,3.0179122698877805,-3.0671263340730475,4.0,-0.2768810467141396,-3.9999999993224593,1,1142.5047574220687
34,2.164246324271743,1.9845155164977903,7.113611893086281,1.8238328955942862,-2.625727535058598,2.585884808176954,2.004156965916735,2.254479135558734,1.4495762062685573,-1.5809180495702027,1.164324043124239,1.8277961771416402,-2.3852676818942573,-0.14351454393684374,2.2860325333457245,0.37280691941290206,-3.9999999982601917,-2.445734202854865,-3.624094914501482,0.7933675106850018,3.9843094464357787,-3.9999999451678914,1,1207.536939050686
35,3.9999999999469065,3.9999999999999902,4.807710435465253,2.0240247111424186,-3.1811425771868667,2.910844207876022,3.6552658837914374,4.0,3.801008775665493,-0.834964345316342,0.9394677310908062,-0.04475103104469722,-1.9515724267102215,-3.9999999682860734,1.9469555723725334,-1.772935432852388,1.5538775645869816,1.229496640436496,-0.9909499329849636,-3.4634575970483743,2.666251565220213,-0.04812751964573093,1,1082.6423846451357
36,0.6207074718698609,1.4749578287229035,7.305476235929088,2.9672566677676073,-2.35080661356388,2.1573359549426936,3.7010502671848755,0.6067985327590364,-3.999999999999991,2.7281222660769684,-1.1005238456110202,-3.690089545001924,-3.7546621657034587,-1.5039253920488802,3.1660541267200895,-0.42747345274167703,-0.6722983351031369,3.4603078485487364,2.2454497999968988,-3.9999999999991607,-2.4836982553626843,2.056389903250203,1,1213.4559916710393
37,-3.078706508161069,2.811419839025473,5.691831006118942,0.5296101754268765,-3.9671722906238465,3.9999999999981997,3.043150364523413,-0.5950696020168014,0.7712799452917931,2.110644350779653,-0.39010898703139585,-0.5432015808365005,-3.0467373856503492,0.4550014131300397,-2.2327091520612194,0.8434119811365592,-2.3527326090451366,1.2730185960316973,1.1820700814785425,-3.101877706609865,1.4195778800574095,2.062721722919595,1,1115.7429408895782
38,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
39,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
40,2.3333707405426534,2.446255519170661,5.092950711278277,-1.2373045747399747,3.572398146965826,1.2405365109851765,2.9038037748606857,-0.5140965849665164,-3.875956059157529,-2.812650091595547,-3.8571673749241535,-0.7092327407977246,-3.8468210944912506,-2.3748064653114707,-1.5412794281543523,1.5561105752713642,0.43710181362498096,0.7714668196351857,0.07464495479061115,-0.5424149862118917,2.046747163674505,3.610857942850525,2,15186.494987951524
41,2.3333707405426534,2.446255519170661,5.092950711278277,-1.2373045747399747,3.572398146965826,1.2405365109851765,2.9038037748606857,-0.5140965849665164,-3.875956059157529,-2.812650091595547,-3.8571673749241535,-0.7092327407977246,-3.8468210944912506,-2.3748064653114707,-1.5412794281543523,1.5561105752713642,0.43710181362498096,0.7714668196351857,0.07464495479061115,-0.5424149862118917,2.046747163674505,3.610857942850525,2,15186.494987951524
42,2.3333707405426534,2.446255519170661,5.092950711278277,-1.2373045747399747,3.572398146965826,1.2405365109851765,2.9038037748606857,-0.5140965849665164,-3.875956059157529,-2.812650091595547,-3.8571673749241535,-0.7092327407977246,-3.8468210944912506,-2.3748064653114707,-1.5412794281543523,1.5561105752713642,0.43710181362498096,0.7714668196351857,0.07464495479061115,-0.5424149862118917,2.046747163674505,3.610857942850525,2,15186.494987951524
43,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
44,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
45,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
46,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
47,2.3333707405426534,2.446255519170661,5.092950711278277,-1.2373045747399747,3.572398146965826,1.2405365109851765,2.9038037748606857,-0.5140965849665164,-3.875956059157529,-2.812650091595547,-3.8571673749241535,-0.7092327407977246,-3.8468210944912506,-2.3748064653114707,-1.5412794281543523,1.5561105752713642,0.43710181362498096,0.7714668196351857,0.07464495479061115,-0.5424149862118917,2.046747163674505,3.610857942850525,2,15186.494987951524
48,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
49,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
50,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
51,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
52,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
53,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
54,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
55,2.3333707405426534,2.446255519170661,5.092950711278277,-1.2373045747399747,3.572398146965826,1.2405365109851765,2.9038037748606857,-0.5140965849665164,-3.875956059157529,-2.812650091595547,-3.8571673749241535,-0.7092327407977246,-3.8468210944912506,-2.3748064653114707,-1.5412794281543523,1.5561105752713642,0.43710181362498096,0.7714668196351857,0.07464495479061115,-0.5424149862118917,2.046747163674505,3.610857942850525,2,15186.494987951524
56,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
57,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
58,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
59,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
60,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
61,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
62,2.3333707405426534,2.446255519170661,5.092950711278277,-1.2373045747399747,3.572398146965826,1.2405365109851765,2.9038037748606857,-0.5140965849665164,-3.875956059157529,-2.812650091595547,-3.8571673749241535,-0.7092327407977246,-3.8468210944912506,-2.3748064653114707,-1.5412794281543523,1.5561105752713642,0.43710181362498096,0.7714668196351857,0.07464495479061115,-0.5424149862118917,2.046747163674505,3.610857942850525,2,15186.494987951524
63,2.5360750341984515,1.5903507414178737,-1.5410061897350928,-0.7896900694374347,-0.48370078420873774,-0.5559485399647999,-1.9691070617525765,-3.7919213621589583,0.8226947351327931,3.522282200615807,3.956638823827193,-3.9826652433711054,-1.8478643011364744,3.8019589237515854,-0.1930845469792075,-2.65621721684904,2.6795176459333163,-3.095314212600778,2.9828195875860724,3.882408377675972,3.962366637685264,-1.4146773382578237,2,13143.73190624582
