1.804082927981974559e-04,5.699637096989115435e+02,8.113814176754264736e+03,1.408949787961661648e-01,7.677412297585347915e+03,3.891888029031239057e+03,5.505280069112731579e-03,2.381494903825464183e-03,1.241211158352660732e+03,4.848101515654749960e+02,4.131235348935627383e-03,9.653076271104227999e+03,4.625943691019691190e-02,1.982442139565581264e-04,6.691871907743393480e-05,7.141387675548337421e-01,3.531128701153886662e-01
1.978850161720078723e-04,5.746957800360630699e+02,7.647439212370877613e+03,1.217656084132101441e-01,8.501397434838512709e+03,4.621456226753951341e+03,4.775335367405983585e-03,2.564758238690467446e-03,9.246846191790057219e+02,6.350820419793382143e+02,5.025777349382950024e-03,9.217106205808222512e+03,4.822832448287243945e-02,2.051654438188675264e-04,7.448082760012923384e-05,5.377786939822295498e-01,3.589260879684327277e-01
1.629893214723580322e-04,5.474841367858433614e+02,9.006615675922894297e+03,1.294675114192439525e-01,8.062266568581050706e+03,3.609653081691353236e+03,4.237351426142551246e-03,2.684665010784896555e-03,1.174099465298853602e+03,5.788372986733967309e+02,5.000196175522150788e-03,9.608983642726510880e+03,3.799890585420897388e-02,2.374500893823400152e-04,7.316194262503701270e-05,7.403457077641085737e-01,3.979584094923693804e-01
1.444429984047386820e-04,4.894733479655170640e+02,9.599142393551806890e+03,1.348652587668368319e-01,7.385091435418581568e+03,4.277108506234329070e+03,3.860573357633023412e-03,2.969142218967563401e-03,9.503019059501967831e+02,5.291813412846346409e+02,4.358644137582108960e-03,7.267440338363240699e+03,4.299787256215424625e-02,2.280990640503086217e-04,8.276140757394342907e-05,6.348517761136098780e-01,2.876934163951697099e-01
1.698199624786326904e-04,5.097991031436330900e+02,7.875349239155745636e+03,1.268953134446556275e-01,6.516827001221960927e+03,4.445805542286604577e+03,5.559517925247875643e-03,2.456364562396341246e-03,1.065017423065631192e+03,5.165456150467196039e+02,4.709565942589624167e-03,7.987271732491721195e+03,3.749409663407871074e-02,1.916060772598271250e-04,9.424601268098956454e-05,6.653467538821550287e-01,2.811147980462136986e-01
1.872704565459624808e-04,4.910458544864659416e+02,1.012779607772249256e+04,1.385389664368087415e-01,7.449757688593387684e+03,3.336848234826702537e+03,4.588737498194340667e-03,2.817193203354012836e-03,9.349986380678355999e+02,4.434649313066821605e+02,4.275941938956809990e-03,9.009596682924577181e+03,4.991928877829776567e-02,1.946517150127268999e-04,8.020085673708729089e-05,6.987471724235501114e-01,3.093483002478257249e-01
1.782384437311623250e-04,5.999067468381359731e+02,8.869373355203388201e+03,1.492369448263925202e-01,7.463744997000343574e+03,4.038316683520984952e+03,5.817825587663086155e-03,2.243370220441734918e-03,1.316499965343520444e+03,4.491302757952486218e+02,4.183219816138829435e-03,9.830873731826213771e+03,4.340521700461524163e-02,2.361925312660185681e-04,8.631693340076381730e-05,7.794647126944427296e-01,2.727792745273110442e-01
1.436166820703526194e-04,5.457261645716663452e+02,8.016021680051148905e+03,1.406324345824667976e-01,7.223472848153694940e+03,3.616056320663718907e+03,4.334745826401899260e-03,2.475546827988638933e-03,9.755643410321501960e+02,4.583235303326529220e+02,5.033808171214474748e-03,9.067515260959165971e+03,4.062537439414146134e-02,1.809307950725552825e-04,9.017243081404962613e-05,4.900385974457071581e-01,3.658929418115877685e-01
1.702145210482317083e-04,5.943914703553897425e+02,8.171181819686211384e+03,1.204930108744466100e-01,8.815820590233166513e+03,5.016257606686142026e+03,3.543578938907189762e-03,2.962697400072752518e-03,1.008146961337028984e+03,5.814552627417380108e+02,4.489003794328476349e-03,8.790480266641270646e+03,5.114664432832197183e-02,2.265120864014003867e-04,7.216571953103533726e-05,5.475275270114479120e-01,2.913675422778467250e-01
1.675123019138255150e-04,5.132943313248516688e+02,7.710230946013531138e+03,1.538189890462293985e-01,7.064011614049110904e+03,3.598347732604737303e+03,5.403883948287088561e-03,2.512955030252803177e-03,1.280136689294844246e+03,4.681036828034946780e+02,4.173918866568506608e-03,9.167536786903272514e+03,3.466313635496394430e-02,2.631108256920315592e-04,9.502538377353708437e-05,7.344310893842331822e-01,3.231365326505787894e-01
1.422390841006421181e-04,6.419874736600634151e+02,9.256262605023215656e+03,1.180135065423427304e-01,8.238007482430244636e+03,4.641996364904623078e+03,4.860712023875094281e-03,2.601807786233891612e-03,9.861046563173530330e+02,6.332887884201940096e+02,3.965574601773872408e-03,6.653766201857177293e+03,3.288398957239464099e-02,2.502927266110515411e-04,7.664029718882436968e-05,5.885556720329572222e-01,3.059131389241146470e-01
2.028924585414563055e-04,4.919660778701644972e+02,9.267894160039415510e+03,1.268511114542423823e-01,8.549873904190390022e+03,4.841934751934458291e+03,5.099232171992306231e-03,2.957128096710762502e-03,9.531483320274890048e+02,6.496123189887305216e+02,3.775829286082692336e-03,6.884543991985602588e+03,3.718069809887050020e-02,1.682040195911323232e-04,8.991826786743598455e-05,4.682169380296765104e-01,3.669408164340473566e-01
1.564197540656819200e-04,5.356560530615467997e+02,7.857416663527033052e+03,1.256815852504716557e-01,9.043641125908405229e+03,4.007069395288315263e+03,3.881614835052716889e-03,2.549523860331998504e-03,9.312265620756210183e+02,5.771770146312551333e+02,4.530668185119810822e-03,9.721998819024909608e+03,4.434383263969866873e-02,1.905266943430864162e-04,8.256366191399795273e-05,5.744904694959791502e-01,3.482237436150973919e-01
1.897954591969446101e-04,5.011187744096719712e+02,1.095936658759896454e+04,1.256884004483051487e-01,8.614164240197496838e+03,4.863508037230130867e+03,4.638501411864652361e-03,2.796287409447353357e-03,1.146729588420992968e+03,5.850842997833520940e+02,4.911830119446826404e-03,7.758106267752215899e+03,3.415234612659941160e-02,1.695083278500149218e-04,1.021317741176928418e-04,5.455941521340434974e-01,3.104752249811833509e-01
1.776805390664959970e-04,5.800534079522495858e+02,1.018588887228311432e+04,1.189216026417470456e-01,7.470046875790521881e+03,3.684256954391341878e+03,4.176989170746905206e-03,3.401793463358827180e-03,8.994576368157634079e+02,4.789841295514740409e+02,5.134180974589646305e-03,6.897019571196876313e+03,4.233100781943988783e-02,2.233223223764754502e-04,9.810329662097588843e-05,6.072365981440303040e-01,3.226508731166216060e-01
1.976635520110179721e-04,4.866899474013431472e+02,1.078025909678265270e+04,1.405729042863143874e-01,7.407442286634130141e+03,3.953812402239396761e+03,3.544972614347012465e-03,3.457746520586424052e-03,1.016391210448919196e+03,5.565912377762945198e+02,4.089933910435019498e-03,8.497478780555115009e+03,4.138392793176546430e-02,2.100756889581335146e-04,8.926052482556059693e-05,6.255194601969794599e-01,3.803649699549964680e-01
1.324462197389825288e-04,6.107668445055438724e+02,7.727023730730487841e+03,1.491349909175810617e-01,9.092039488586155130e+03,4.471129599418593898e+03,4.702336218718981831e-03,2.611629899477759063e-03,1.160506625436831200e+03,5.524069496116507025e+02,3.517647092445277610e-03,7.136198201842219532e+03,3.769710671479490488e-02,1.679818449309252099e-04,9.418465016593837195e-05,5.595945099689952906e-01,2.934429752821975379e-01
1.349682854866407424e-04,5.279617498004007530e+02,7.851902780118024566e+03,1.700238172777920886e-01,7.270648425672113262e+03,4.118848166447774020e+03,5.512899264846262901e-03,2.327399248635250370e-03,1.094847169110238610e+03,4.629900743582597897e+02,4.653282541692827651e-03,8.478796922352945330e+03,5.071597900227860917e-02,2.009774789506146527e-04,1.027926866410932145e-04,5.807080747586084168e-01,3.252469304460653410e-01
1.447468740483004381e-04,5.204100786138975536e+02,1.061802498234884297e+04,1.438212394509994219e-01,8.256361380211586948e+03,3.806259305417278483e+03,4.205811315730259917e-03,3.099895658452217310e-03,9.706088439442432900e+02,6.350205092307570567e+02,4.958039523368055514e-03,7.591198850867914189e+03,3.446565421384679279e-02,1.750533870850757364e-04,9.855386697966486145e-05,6.580268503701401928e-01,4.163317960462192269e-01
1.401746282830887934e-04,5.395401310655975067e+02,9.465411173422116917e+03,1.220673087980956029e-01,7.320092109361195980e+03,4.047699858503791347e+03,3.702698328011717541e-03,2.921473161136253598e-03,1.204645554915422736e+03,4.337634641894207448e+02,4.632069166089104219e-03,6.984601940385385205e+03,4.083139579671059283e-02,2.176424281621822370e-04,8.022817138451660956e-05,6.575459165375834303e-01,2.966402133874131986e-01
1.611304616555403989e-04,4.299339257262709566e+02,9.859332062888583096e+03,1.277727719778024851e-01,7.188140095145006853e+03,4.617504417391157403e+03,4.124224694791965400e-03,2.514114105575679294e-03,1.077522299339220808e+03,5.499938125603744083e+02,3.848149392626665482e-03,9.105203850196721760e+03,4.999345870039070133e-02,2.203236989178102890e-04,7.743850027832795949e-05,7.340840805675667990e-01,3.044326191493033074e-01
1.920860710589549207e-04,4.479164389916919049e+02,8.788689183339607553e+03,1.311824801137259633e-01,7.111523163248682977e+03,3.420714026980363997e+03,4.456077781219357561e-03,3.247957905335335013e-03,1.067414793992755222e+03,5.119993834977124152e+02,4.546944843709851795e-03,7.562639850831928925e+03,3.270283001014093888e-02,1.780758845355519054e-04,7.557534052698782704e-05,6.102405544526924297e-01,3.992585751590339571e-01
