,$- fb$,$+ fb$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_2$,$k_4$,$k_6$,$d_1$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
0,0.0002537363682983139,36.00326410820436,13393.767313951832,0.08436319585342186,700.4275293633928,196.14861472664978,0.11192321556890544,1.0208307245965917,0.015325620693153812,31.174071919797882,0.0024831208237927906,0.5141977271448809,27.272955163117597,0.00035632849734831975,0.0003497321066794797,0.0044084273266355965,0.38442444053035446
1,0.00016196079230921037,30.286148860832668,11563.753203406795,0.0907335658337571,528.4938717543978,185.3313904627984,0.07848533711649276,0.6674123095808682,0.010920559881647524,49.40049577105063,0.002691047951346659,0.8340530837196903,30.074914654934485,0.00045762047382839357,0.0002716295344676959,0.00478699645837413,0.7643206216242531
2,0.00025561646096400467,37.2646958516821,8208.014559371304,0.07484993251151147,631.2927422695994,233.47767333639098,0.06753364903364424,0.8426527715599879,0.013491330043981576,39.796591476283176,0.0025971281504249136,0.934724376004734,35.079606571790535,0.0005617046676460014,0.0002693002589486536,0.005099299962912604,0.4848837041803071
3,0.00022325645286751738,30.15391276553625,11204.240571207494,0.09122651612779946,606.712475808458,204.37287156656367,0.07356372244153014,0.7342802552886516,0.013293621728217886,45.337451626115985,0.0026727004674680028,1.0537720992509236,31.84225692025438,0.0003667748046197456,0.0002683029242144535,0.004707989630389943,0.6747271254665863
4,0.0002001352747283703,33.404428593105344,10640.724981136806,0.08366383371003179,657.1221324927745,189.1449978078625,0.07551189781862491,0.7748321623519083,0.012243186883938346,31.165554879398297,0.002446046318296944,0.8172230263862882,33.44388358204732,0.0005774602447392457,0.0003460944657753728,0.0048485342947407785,0.4018139145195778
5,0.00013041587087347047,37.89054955991425,10480.838848653386,0.08640644649470301,722.8678198878902,216.44190595856756,0.054727605761941404,0.7734750365516042,0.015997140094195585,43.38987144123192,0.0025491820465735997,0.7268823031964278,29.588070099638475,0.0003614255264465442,0.00037620802143506683,0.004925124163670979,0.5557547952797943
6,0.0001648195689390645,41.632277471456284,13601.903082577472,0.08392495405806161,673.9007119161259,220.81530465473836,0.05030878497562754,0.7818022196817257,0.0161683511317764,37.53321182032936,0.002278596213737527,1.029751859888754,25.04694982991688,0.0005470287062840935,0.0002489845921902966,0.005090490394706091,0.4167888662608538
7,0.00015867242079305004,34.51825596788392,9195.923139884502,0.08742087463429239,577.435939189335,202.9160429219647,0.05877680963482836,0.6245428748819268,0.01327428539769321,38.73019716786485,0.0026892803273033962,1.0751489927548739,32.15809276356277,0.00036630808380742083,0.0002481480977670612,0.004533013379090938,0.5467386079227439
8,0.00015559649575329338,43.99998196239264,11937.009297232984,0.08624029538290985,922.2865413981949,294.7257140047982,0.06299458299214689,0.4885333507479104,0.01311464362734121,58.997493068830515,0.002363033682683295,1.2495875458394479,42.67563501193768,0.000598876937259602,0.00027341318933612904,0.0037241984246827284,0.5047339250339062
9,0.00017022793768801836,38.64643416615938,10960.569281313767,0.06908618993909289,634.5513350098821,196.89002094455253,0.06565823070343789,0.5342057804709726,0.013540691230289876,40.85366476625948,0.0028918173974982458,1.0686179490410097,24.50130167246637,0.00042673182703778815,0.0002842747549182563,0.0047659832851887594,0.5049561470809019
10,0.0001775951417300483,32.31760989501549,15588.886626373542,0.09252023966591125,1000.1759715099209,170.16435989503887,0.09263092933735068,0.6637503234656781,0.015829488569161332,42.82220279574079,0.0022061861788571463,0.7061438176617038,37.78902474319776,0.0005624212072970439,0.0002338163851894286,0.003471965323962123,0.695787057872661
11,0.00021807492595556788,30.011663061454758,10585.282453863216,0.08514314074179713,780.2467187622125,207.89528044124248,0.07308979504793962,0.7077217372901092,0.016771386241787388,38.782741450161794,0.0025342480080487867,0.9951825701196336,33.03540638463317,0.00041299262475375713,0.00019978901218436633,0.006668732359900795,0.5067816360381173
12,0.00021632888357505235,39.83286027528753,9784.646634603283,0.07332084558598469,586.7010022982105,199.01765709530764,0.06407012755889967,0.8314169396974244,0.010673795758007549,38.168469841329646,0.0025648247590796826,0.9602852015158092,32.4418743838662,0.00036888973487727965,0.00021233654818454816,0.0061388401695874305,0.4740484896380164
13,0.0001940770557740428,45.04121402569208,10556.699298532914,0.07261818471055785,498.80374773765817,264.87205729082376,0.06553840844993662,0.6275447082465075,0.012929936063235909,62.93809518344374,0.0028131023358026553,0.9805287897782826,24.158338395382298,0.0004450788350821129,0.0002336741158496083,0.006512971944070281,0.7230729800760166
14,0.00025379711360426927,36.65312982931051,8901.865643308978,0.0898277333537021,565.9608641930153,197.54147836279918,0.08488998143950585,0.9060652291273958,0.01310081061260032,43.48814535047,0.0027731485773212104,0.9156758326303193,27.595328863888515,0.0004181693375204008,0.00046489001727476883,0.004487451015824404,0.5871714515501526
15,0.0002527835044971993,35.699869254548055,8465.558375099978,0.0790886721468042,695.6812061429371,241.3127342861922,0.059248353246564064,0.9630736033722522,0.014803049936365343,50.70179515677739,0.002618291809659788,0.9899188284647681,33.159758641857934,0.0003087042893905286,0.0002834563845562476,0.004379631866354101,0.5886552056531146
16,0.0003246437677798546,38.566667219119914,9413.658840689859,0.07288233007308494,636.1446903096218,205.5635642759106,0.09115860245953333,0.8819736558631631,0.011604217032666201,50.98525288549328,0.0028502408522296098,0.9362811729973187,32.88170327659995,0.0002781269462037535,0.0002754759528150573,0.004510652290800649,0.7245187420223789
17,0.0001845854391845469,30.590933617722346,10762.591298857671,0.09930694774366321,749.3765222722483,194.55035697532261,0.07317361721434788,0.5994454327006562,0.013488541663666418,45.496461472632205,0.002938950352733249,1.2324475251228988,33.901792446328265,0.0004027284438767913,0.0004144476731289271,0.004044808096866639,0.5926039482202445
18,0.00016329818419305762,35.03512320091648,12582.273379077224,0.10556593028976675,820.8034363821246,185.25968042888323,0.08394969547915447,0.6838476320580383,0.013834339064841284,37.798133877932614,0.0025502570116324582,0.8920171024592874,32.65664753257339,0.0002621566207619511,0.0002611267355051704,0.006465879924742136,0.4710641409150919
19,0.00022604428628663294,34.98233841910761,7745.5531749810825,0.06626654091191077,921.3289933804168,214.8394141898127,0.0646404407146733,0.6117113768136778,0.015511947501971046,58.38506612335202,0.0029871669914071056,1.0314744385798127,36.090013427549785,0.00035548993682026965,0.00046171524164125965,0.0037903937221037782,0.7281761266318053
20,0.0002643493844938016,39.75289189599287,8695.610674439737,0.0812323551675475,508.6892947891235,272.63808788434983,0.07515773301337626,0.8976693362311315,0.014863016896676738,52.97037085041791,0.002582097819030805,0.7650481039000655,26.58836778893439,0.0003292952031716755,0.0002589192468322354,0.004052547018495622,0.5675582100935085
21,0.00033392038641514573,39.003956476802934,9026.189050169154,0.06490663718612702,539.917022068768,208.78986422028615,0.06150311628060661,1.1004067463121774,0.011844689005784363,47.301801819625915,0.0024043551535021203,0.969332602792019,23.880988202252695,0.0003848452465605791,0.0003994239559545733,0.00321418300463443,0.5567576556163676
22,0.00019607102455053505,39.703877915579575,10083.110657468338,0.0906869183016589,755.6286190904727,230.92825384286178,0.06524799321461124,0.8314669594466475,0.017867832225603262,51.71983825896181,0.0029304107567530036,0.9406981456424163,29.17912489734494,0.00043978495503918817,0.00025547668183485716,0.007187316670623598,0.594771084898033
23,0.00025483768735260615,34.35226828228986,11649.462698305408,0.08622601581163564,830.0457753964816,193.02883340608219,0.08440134111802478,0.7353662482097654,0.014724188178672092,49.49134988124975,0.00245995382591518,0.906822199122638,38.31465811289968,0.00035023630487269466,0.00034453513197371986,0.0035042877230852584,0.7887847072996669
24,0.0001915318380669124,31.561599404616604,6132.871728746456,0.07521964862452074,626.6822924313954,211.92079851117157,0.06832669162550867,0.5209048073606989,0.01226556376208529,47.46442128126753,0.002502050248930714,1.1637382533259804,36.034580765864355,0.0003967150033687952,0.0003044647101236715,0.007801729427388338,0.6494360726146233
25,0.00020867864790485405,39.3445959278154,15563.838651818374,0.12012459565023194,860.7434018728261,218.70408338241012,0.06761868650309229,0.8342388578182166,0.01320717936788328,54.64880686297434,0.00219692161881924,1.1864807865690494,41.06795337493614,0.00037398584054320786,0.0003131772825073991,0.004355041204534733,0.7096059942356133
26,0.00020520890798684935,34.87743298388675,8229.917457625525,0.08614330363596533,619.650460439333,195.9795221621218,0.058518290636688515,0.7430990062781464,0.013607018864948516,39.62114788348417,0.00337932609652126,1.3006771173214038,30.21397804324011,0.0005017384510434911,0.00024468896291427724,0.008757321929662745,0.5391266950166521
27,0.0003013248061418468,26.3020654950415,10310.253871580753,0.07127166430420878,792.3681471291316,164.44784852160402,0.06614344402484067,0.9062189684067149,0.012007767946995656,37.96996669653021,0.002683539568630007,1.0221177077210384,35.29484700460303,0.000442801952826957,0.0004242955864904914,0.004159051242842668,0.5927094041809341
28,0.00017572112180199305,43.9520484976165,10600.131260992372,0.10276828061102383,938.2254864760378,239.33395480041204,0.08457362933947352,0.7922936197617632,0.014090947937986806,48.431142957421244,0.002926581236031164,0.741063074250429,45.60272822513525,0.0004166446372699377,0.0002919853917395183,0.004287285665195402,0.512907886407235
