,$- fb$,$- Hog1$,$- PTP$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_9$,$k_2$,$k_4$,$k_6$,$d_1$,$k_{10}$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M9}$,$K_{M2}$,$K_{M4}$,$K_{M6}$,$K_{M10}$
0,0.008667327707946804,11220.028121467487,134173643.88105592,7437.557015042685,0.10145944717689515,0.9841204667420366,10089.407966339408,0.1437235293467927,62.769338911765516,177.97872950503125,0.9999023616843313,1848.6626347147537,0.005557213651568876,0.0001205586719907365,0.10920824546415893,9.294640977058538e-05,0.0048280632736614195,0.051540195283733305,0.000510318192115435,2.9111601211474554,1021.1678363868107,0.860156946716489
1,0.007506089720014894,11450.713692260335,105461664.77466536,7995.828466925779,0.11352905882978093,1.3317558421191893,7285.875145316414,0.1060452049828655,76.26129175222206,210.18295519545765,1.2217315644302869,1324.1139877249907,0.005045459795592863,0.00011012893182938165,0.09883732514866972,0.0001047518340099733,0.004205555909256102,0.05658616180914883,0.00047354048588140564,2.6266839847315837,1024.7026865399218,0.9282203628480673
2,0.007454786176613678,8949.348474614393,110999329.78142256,13256.879234962948,0.11890770716014412,1.1141886170033068,7786.840541680621,0.09045068406081272,75.6131505735771,169.6524886386582,0.8976749011278952,1850.8174133924597,0.005125921196516057,0.00010235047727594245,0.1752145075427811,9.416912103737159e-05,0.004709240574541003,0.0758135944846787,0.0003577979369518909,2.465719623866293,960.1101942263559,0.7520759749908527
3,0.008190084519742746,11349.882147344742,84065927.75390719,11528.000136829527,0.13739529202633183,1.2670714312881635,7003.10557944857,0.1359804719349769,79.36021959331016,142.80244307081443,1.193698135098751,1344.9351612958917,0.005367158439133421,0.00010031335645617579,0.18617357665665848,7.80760250699572e-05,0.005452488477348746,0.07481852373282445,0.0004378992994681319,2.9613555632120945,869.3564295703993,1.023806043703522
4,0.011784454391449322,9018.89835776142,104605254.12765564,8633.828411594539,0.09549020429255844,1.3811073616400436,6052.571651075018,0.14023075720677866,78.8482261155894,158.2895982793866,1.162011773164306,1366.6984780327882,0.005715163101269149,0.0001253741704557297,0.15383076947334648,0.00010534048717218315,0.004656917944223909,0.0810909086784687,0.00043737626100693824,2.4971561983376227,1163.5364394002022,0.8386264066166929
5,0.00905740008166255,9396.543490148777,115836887.34630209,7354.966479678573,0.11770756244964581,1.0421069942728758,7248.908855248107,0.1179651984026207,55.78342940351343,196.26816418765085,1.2148321712402845,1828.6513391537096,0.005374562564107128,0.00012142998674663898,0.13475734555159719,0.00010374184494045271,0.0029217880713069367,0.07536543426519127,0.0007341000729896855,3.568601604466506,1010.928497756947,1.123569734631975
6,0.007533822830717107,9130.783494046713,104841000.8173737,10614.93356760461,0.12576523580485235,0.9846033042119815,8086.877986801209,0.10814570720388547,64.94874123333089,218.9334205615181,1.35718510142417,1730.0927282754103,0.005243394108508194,9.27332286933313e-05,0.11304017004093932,0.00012489728864673648,0.004396453781884546,0.057648186635523,0.0005194965479316633,4.230756408200864,1020.0043674598327,0.9150870192830021
7,0.008255730849461235,9176.250285512575,94792735.58555363,8773.326682420773,0.1372476252107729,1.199483097975249,7739.690424936257,0.10198758464675234,77.66418548839398,218.18639994579712,1.4925671435431052,1956.4056491213846,0.005909908448524454,0.00013750658091155513,0.1474034924067043,9.008926789485533e-05,0.004401197769000911,0.07627928876937898,0.0006688088748029453,3.8467072731208476,890.5983234781431,1.0950639024970872
8,0.008985791934498015,7731.4284439734165,101010939.83644772,8421.629616044967,0.12691422343066472,1.120883273516986,5982.5601413515005,0.09200073438689245,54.88653826455944,215.37126467782878,1.5830402613886199,1779.9759187786437,0.004716011276701802,0.0001374865522787225,0.16572219127415935,9.137103950403801e-05,0.0031274123994582564,0.0778879360727363,0.000526494683358931,4.4805251575814244,1157.4976470926492,0.9670724895753267
9,0.009325726368017134,8375.035123622529,93471793.21485515,6965.471362368139,0.09917557093726073,1.0870078964841035,6230.485538779696,0.10628891768541578,52.51547889114033,194.13347964465356,1.4040188206503383,1447.5494373009888,0.005720036765616343,0.0001187167093963963,0.12971402999913176,0.00012010919977220687,0.004213003164418049,0.07549869448605437,0.0006372151889263518,3.621744983836863,990.4390572752218,1.0478024342835779
