,$- fb$,$+ fb$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_2$,$k_4$,$k_6$,$d_1$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
0,0.28573141331022056,86.73406823873613,12.852675715272369,0.00010047563827038652,7413.044120978051,2.4196294271973575,0.5903386291597515,1.1415211125152336,13147.854721326732,4292.265500467583,0.0048167191361815805,0.1411161291967279,2.658015283950123,0.0010171401287053454,0.00014220497386788352,467.46131394838255,7315.625499948824
1,0.2031180890381623,108.56471178137673,14.362678498934434,0.00011417844287509718,5002.396049919547,2.1825406118416955,0.41674105003275286,1.2957872533682342,11432.24638133463,4753.860082129076,0.005775201452466476,0.15488608869782358,2.351274641968014,0.0008998896097215027,0.00015329470362289118,520.2062025150635,9251.287529123747
2,0.2682258862352192,83.8939182585621,11.015617421475554,7.92967670338547e-05,7014.988107724954,2.699863847584685,0.5266807907985115,1.170221497566735,9523.669125471357,3677.0311854029774,0.00452306595288798,0.11839121857046844,3.184520032446032,0.0014774967621176704,0.00011379746041643659,413.5771178308988,5569.396001748944
3,0.00014743809788860668,10886.341413111113,3011.824557579648,0.017589222265384605,9746.398798159307,1.940105109859663,0.00022099122892000188,13.604497047224443,6276.4540893961985,1914.9313183501033,0.004380604395993159,3.516979937237866,1.5089284408743633,0.0035952835368821736,7.308039411057275e-05,141.21180298949406,4311.046051929556
4,0.330200296609812,83.08806674647184,11.01017221762326,8.712152668918387e-05,7754.521665000195,2.2627052790160063,0.7006371537684992,1.6065236703795398,7807.056961400302,4886.2659127718425,0.00531302358502136,0.08622755562923884,3.6927116095177412,0.0012222608082903899,0.00013949116533199896,377.1875267323638,8271.463427954004
5,0.33214060802282047,91.02433763547538,11.722367143240335,8.392596972373215e-05,7147.965252509457,2.488378093406415,0.5324757598350466,1.2438972871597673,10660.07197519542,3651.591895024765,0.0065517552807712025,0.15887814434886216,2.392490048178337,0.0017704424821589663,0.0001358018883654739,293.2394427819879,6811.3116349917245
6,0.24171760117644614,101.36550477021721,13.656532993460088,9.125199676750551e-05,6100.678498992262,2.6307820718436137,0.46501834854964585,1.7461612598177048,9252.80736998211,4161.268381911273,0.0043983452297312355,0.09135774165007339,3.559055842051411,0.00160237755714179,0.00010605336601954505,477.9824089257962,6631.115461896004
7,0.1817213120043094,118.50438210651305,12.150683572725534,0.00012943101340279737,6784.190087238934,2.305403054718179,0.5244298269195965,1.0717140639418268,12179.049686509354,4911.315254179048,0.006305141999618927,0.16148309309068937,2.9161631427283172,0.0014305247362613517,0.0001904310229019812,536.0604476384924,8474.835201754791
8,0.34574143439202026,77.49614718127542,14.811030603159939,0.00011103005349047489,5346.141203208777,2.147986605194016,0.799648649221133,1.166438450196374,7318.377664294011,3731.165935080154,0.0050514130333902925,0.14196259482172457,3.1669741195620595,0.0015098692938783043,0.00014118278497194628,408.8662837113839,7676.697738591477
9,0.27748318199403904,107.92047275326564,12.214579351235102,8.74895555685844e-05,7215.487641148023,2.6122182141356793,0.5131745101702769,1.418495119308549,8126.359566056137,3865.7270387318686,0.005594578707149473,0.12344272509940207,2.698229992333314,0.0014913432740068008,0.00014184414980944476,305.849688635163,5889.93094301384
10,0.40726741074406814,110.31246943137633,13.981159756042807,8.470133441786056e-05,4735.73268743597,2.438476388796621,0.6887016332663992,1.6557943311467405,9759.823824112878,4711.538618428227,0.005090898826556218,0.1035528490928557,2.444497456074634,0.0014447190697447093,0.00010363192465997157,522.5978721019725,7970.673880459799
11,0.2474390141269496,82.31599338072257,11.844832983812157,8.757156179924979e-05,5955.788552143627,2.164570564862161,0.6145208548701256,1.0211470180589883,8786.61528072345,4592.447680170646,0.005188067444462403,0.13048226402345534,3.131069524473791,0.0015644611940064776,0.0001091100483308107,512.5325974270514,8591.569476331188
12,0.3475549032506891,81.6005227691754,11.480321550243358,9.727728331897006e-05,7187.608631929225,1.890933918724033,0.6483813091595512,1.4198606779577942,8592.835090741502,3591.469812620104,0.006866620432666844,0.14165211072741182,3.1155960125589877,0.0010964499375021794,0.00014787983883415823,374.196034763228,8115.566640468732
13,0.1947343712488591,116.99921225130316,13.020198368836022,0.00011866264951115373,7161.181984420456,2.4857432699418003,0.5557004684962862,1.317536744683532,8734.02992579449,5326.812376428806,0.0051252319968970676,0.11465422262379753,3.16186927226608,0.0012678615334479342,0.00016885507329086462,438.0607901798464,8229.871497756087
14,0.17060370629201807,137.7616876374034,13.660744361716818,9.892537610510896e-05,5884.598604097174,2.787828553301159,0.5379132578261367,1.0497422357414163,14596.734284953138,4967.59319956357,0.005478183681633566,0.11138908565996708,2.6894301797231295,0.001287140167762698,0.00015624161232487228,589.5077556384824,7334.831096748731
15,0.27336520207967374,94.43103333577729,12.24304879277934,0.0001106594309083311,7939.4733842242,2.038201078368316,0.6722978146210696,1.440797920914489,7606.011916739308,5373.9798162217685,0.004844590767111784,0.10612219447545512,3.1799796570784453,0.0014364590133040813,0.00014706618938395484,360.6835938311461,9833.004854809287
16,0.2637590591921034,73.37441850880245,9.549843200972594,6.862390352085119e-05,6453.4704818249675,2.1986982170956053,0.5078131105049011,1.1471101355481619,9774.021638151946,3178.776603203646,0.006105079131244829,0.11248153548244379,3.60941842080978,0.001769247424167277,0.00013849114817348948,440.7898022688697,6675.078430314456
17,0.24468161136799713,84.57004100332723,13.347061488637637,0.00010657187506322387,6488.596629383134,2.469798472926768,0.487084279693874,1.671848818767255,10160.654711188305,5811.2934308742115,0.004448920456164119,0.10100651573477158,3.0162920084995433,0.0008745729475501576,0.00011524591456420994,406.91366469605356,9520.946858716621
18,0.26516496902824876,96.09216946378955,12.845827262470728,7.585740463013604e-05,6402.535009893046,2.526174909752396,0.4528513999847902,1.025111137969557,7443.694153272998,4643.311836428949,0.0060359456008753695,0.15834710666368754,2.51938071104523,0.0013222689811444558,0.00013941272008082952,284.7451760947992,7996.912830786225
19,0.23187511986425582,87.29076666662229,14.840717558285062,0.00011447107721995555,6482.061880905677,2.426956592190244,0.5070755694752594,1.0994048794791274,7791.6687205097205,4940.343787607547,0.005572492911798824,0.16939392955215393,3.716297964902646,0.0009946863338350874,0.00017918213336748584,510.4279541422904,7945.685579490553
20,0.22307434092386416,69.86989506710165,12.57215457691123,0.00010525253104987462,7501.123487835643,2.3291680047615984,0.48186855411100743,1.2757781375546144,8314.355790584623,5354.75880476714,0.004954572763844868,0.11768943526489406,3.630394085115392,0.001246236199389585,0.0001398340540737796,447.73940248509166,9209.122909628582
21,0.23718600998469724,90.14696791696625,9.768885520862236,9.951459532041555e-05,6319.450354591788,2.1809450969638724,0.49938666385557634,1.2147632541278774,9925.663552580243,4068.0646991288986,0.005995888152084986,0.14190232501763375,3.18317119990969,0.0015095040829485498,0.0001703585946741675,476.1948110653915,7771.5658586779155
22,0.32274464473153114,73.89943195422553,16.496890921322134,0.00010323312701915183,5807.257127520997,2.253115604905041,0.5985850304121676,2.0329010893845556,8199.414813903282,4481.154027631996,0.005254202971803379,0.08879049488183456,3.276430277971069,0.0014443881096287026,0.00011706274561183647,362.55976780356707,9279.714570881266
23,0.3052192176259499,66.94951108066567,12.10108288708137,9.769316679077588e-05,7931.469083037808,2.6486141203311875,0.5696150098306889,1.4441324042880546,9722.579063859775,4235.961377088365,0.00467411368972099,0.11700329225365293,3.6216118536189827,0.0015722633426797539,0.00013342997442077363,434.8872585527002,6441.756048874125
24,0.2720616249498675,92.94837480129125,15.552893432518918,0.0001339196500970567,5511.28493729302,2.114437910909444,0.7336510713157178,1.3575349298950983,10883.368419912274,5362.99099621121,0.004543362668889264,0.12238103874434475,2.9660794571285805,0.0010060485297392026,0.00013312123192425111,539.1360393879839,10094.802219146439
25,0.2162296553556497,82.04686777844368,13.547060653789838,0.00010851608252635764,5209.818678811761,2.0616197436736443,0.4723605748436279,1.3355517685466993,6843.392374821095,4189.757109877616,0.0047001599291143295,0.1331685992143984,2.4177635699021205,0.0012883357716857232,0.00010829818192483252,292.74337699966605,8261.439826657166
26,0.27799954652803716,81.18128676662482,14.71659229327791,8.470236759984372e-05,4996.63110916232,2.192473888330142,0.6794533604556372,1.395976224654366,11381.599415350107,5924.723789332452,0.005401135006093131,0.08321727939035602,1.925232904146886,0.0012423712162291055,0.0001395065487867722,422.062711334958,11164.18802949056
27,0.00010968494336851718,8924.813858482119,2209.797500236655,0.010487805500986519,1466.976752927078,3.126216872518196,0.00011096939838817227,252.23526189219658,7186.671779217475,24.721510525403506,0.0047490528784223055,0.13174678471760365,0.022239141411613744,0.0014409755732996635,0.00010682852329685144,25.65689582919292,32.06799639768003
