,$- fb$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_2$,$k_4$,$k_6$,$d_1$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
0,0.000339715162973644,1246.5609010582327,0.0022074906561886155,64.97684438655355,2.602482676421334,0.00010146846933168694,369.00512929335855,0.2867464271220966,5047.199986048042,0.003785412868299975,0.03168104649536585,0.08885841864362941,0.005037612195773151,0.0001552147760210676,0.0005860555923692614,9132.693780130036
1,0.00035029334554311756,1085.3605090245142,0.0026789870959117034,77.20299295452034,2.13990299140261,0.00013946006134426856,363.4211898957118,0.32254953168050166,5241.728095044016,0.005748818106162218,0.029537962215878417,0.09958228277969135,0.00590577944188279,0.00016225895902660482,0.0005442707867542337,10341.174617984727
2,0.0002929927645613541,599.754318349022,0.001411727258306486,2.2890354007977707,4.967251914851459,0.00011974943326102787,409.3374274218592,2459.243948778201,60.56042873690559,0.003627042197137804,0.0024536033632694874,8.066826421437672e-05,8.535701888945883e-05,0.00012034202688462129,2407.5784696259184,48.680910318914286
3,0.00040949636959256377,1335.6729830067193,0.00296049601529041,66.07522934124306,2.126586333414741,0.00013749687622767554,475.9170433117355,0.25696240666617093,4441.045974672323,0.005138603087956116,0.02700293379246027,0.1073479404024476,0.007657901785803108,0.0001730704065926935,0.00048289426187478264,9836.60537586036
4,0.00027737171890499315,1286.2924610861016,0.003187278016452011,63.40971499972592,2.3183915518015374,0.00010513532616043078,401.3433973222585,0.3180952401149222,4462.598946690523,0.003908052873950347,0.027431108719316356,0.0975886609706105,0.0053400787090833336,0.00014170971603321447,0.0006813376944817542,9869.114137344706
5,0.00032985674390636414,1209.2957816474486,0.0029421586556663626,75.94752314967614,2.1181243473300024,0.0001420369854182059,328.03464083291067,0.3648286482642042,5133.863208247372,0.00453521268631149,0.035213291245554175,0.08137507417610991,0.007722730442500807,0.0001885854621187021,0.0007154643030635587,10683.410900820738
6,0.0003137809091217225,1122.1160906675598,0.0023473263968942903,75.38296035270443,2.0039705122669678,0.00010214239117379337,380.62789526634015,0.353390139377059,5225.370117948371,0.0055474386059652285,0.030380404043205574,0.09109756076719193,0.006255316065234139,0.000176873286773403,0.0005967684790087394,11680.371504508565
7,0.0002957659471059986,1102.5082557402782,0.0021414686973510967,56.37370183442357,2.489075627818387,0.00010818414879825458,319.7335739831601,0.2642831397060853,5674.774643468888,0.003667055393758377,0.02786232259238337,0.08612602451378176,0.00539776790252126,0.00018848883098112457,0.000638279060035027,10449.644733331927
8,0.0002989562708392662,1236.411669575315,0.002657182201504498,64.12477156026965,2.703242702112673,0.00011275608604473712,415.09602054594893,0.31199050261884104,6696.956855244017,0.004041775080789104,0.023450649621627257,0.09354597454257069,0.006352714350237712,0.00019717332931255252,0.0005030559255589528,12270.279398293947
9,0.0002641996555999519,1237.7953860927582,0.0025364248250319293,78.70585092701853,2.0279368590755493,9.584956006134993e-05,345.76962224908846,0.2558133782025328,4552.508535861854,0.003941905286693052,0.03657660464836242,0.1182492757352594,0.005084304843230162,0.00014086981875255928,0.0006348613567596897,9107.756287258588
