,$- fb$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_2$,$k_4$,$k_6$,$d_1$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
38,0.0003529083294061499,1306.2740675571952,0.0022888937581266046,56.25808469905117,2.073524074818343,0.00011396243577076514,397.5165131273446,0.21697229995949535,6251.3808328619525,0.003409675169472479,0.030699858538068905,0.09626747021439597,0.0074840865820882925,0.00015193247392045295,0.0007544433955851606,14143.619189155761
39,0.0004485702687690035,1082.7046381008715,0.0019801175186461343,69.20920134017179,2.1653842030903867,0.00013700348097659686,309.7528361686814,0.23956219029163725,5345.850914874237,0.0042886634496593756,0.0345403497622162,0.13765003176740354,0.004638775295027801,0.00022717283075840742,0.0006019311357066246,12246.700922225406
40,0.000308439607928716,1482.6139230453857,0.0027435506809557553,80.84523375158106,2.196811537583362,9.826602317869048e-05,367.9621995385037,0.2861581689655089,4608.294993343827,0.002995213614436913,0.038433411163382454,0.11334196565673275,0.0048382184262770285,0.00015431715139220471,0.0006781284825751869,8942.506135619413
41,0.00033516587047992816,1283.3167255035844,0.0020552713248500544,85.88107753590853,1.8556651159800086,0.00010177781857522515,290.5175116640362,0.29408749388212296,4896.09976338368,0.003249835771942118,0.04512823475771541,0.1145985679483754,0.004555433142545729,0.00010759569293059939,0.0006493868675766729,11799.091543779865
42,0.0003676302140430534,1341.469173985607,0.0030250747184697754,106.09650634939585,1.8870834867436066,0.00014069789373850224,363.275953112082,0.4940409421657372,5059.740520786623,0.005022403703457569,0.03891621937503641,0.08801255596282913,0.007464225792913186,0.00014925372441627107,0.0006905551709799572,13280.76880820186
43,0.0005325837315721673,1519.0267641988644,0.002140540324712009,50.91643535107876,2.54751678205477,0.00013327857913694776,581.0796098981186,0.21439940087810627,6303.369263301006,0.004893147529107897,0.0228225175149265,0.09387203160006713,0.005514585230350798,0.00011094082460310626,0.0006556331425989694,10652.891643967323
44,0.0003929238432505093,1436.220084029322,0.0018777733154122691,80.60486057098488,2.4845805362438362,8.16069911588349e-05,390.2956640575076,0.2561367916419069,5641.830359633314,0.0038807530212167174,0.042613343311108824,0.10782665904803367,0.0060813112682740625,0.00011116338541487935,0.000617576990334652,11444.69035811199
45,0.0002794640742921566,1138.103125359413,0.0030598607205294015,89.34137249889555,2.135493039602338,0.00012930611420043964,318.5402823612294,0.36813121720877867,4557.337325304206,0.0052780288916554,0.0353649451298685,0.1196414826712206,0.005143303762124372,0.0001806415455332586,0.0007231477891635815,9869.868331286576
46,0.00036158500671327847,1388.9988631079973,0.0022032612326385427,84.38534527718775,1.9709438522375002,0.0001015386664375464,378.0355844579875,0.3170280435674756,3449.6163008233398,0.004574748047524396,0.04013439858303404,0.10461677201118523,0.0040240441991263075,0.00015507667862986812,0.000582013130792471,7578.458843846918
47,0.0002803754906549097,1193.572481389335,0.0021852495165995516,56.33567424478794,1.9994605619318564,8.784572167151044e-05,329.7512627880632,0.24561496272619776,4700.50813285535,0.0030759035414836735,0.03305428125326156,0.09795703329761023,0.004992394938690446,0.00016804330528127188,0.0005613763025126845,11674.998842365974
48,0.00033625772910898333,1299.1343226146653,0.003232373502292074,44.40649559177482,2.364336880933225,0.0001435113421275377,344.99781706330856,0.2407635825098132,5076.7784380316725,0.0037704385537741755,0.03524247102513836,0.07520869980089236,0.007715635762242327,0.00020130096671433178,0.0007660008648306133,10361.001248657123
49,0.00027288789474795024,1450.2651967332338,0.0031278333670744125,71.41810991572972,2.3655560484739366,9.815126280125945e-05,456.1307701795935,0.31017373480748783,4498.19952465814,0.0026215337395723006,0.02582778345152937,0.10381863891823896,0.005072239100965436,0.00015351439503640937,0.0008090823319381706,9149.718096130158
50,0.0003145325864812578,1269.9117423474188,0.0023177395640932336,63.68994845576768,2.2760801541947493,9.799867381545285e-05,385.82868944620276,0.2907285472965216,4621.535208367288,0.004002365993696879,0.03158763578480567,0.07741252180386482,0.0055552358227000925,0.0001055827690745896,0.0007886114905660234,9008.777865464477
51,0.00035005046821647587,956.7728059297606,0.0020912221140237807,57.110606443832076,2.174573830164635,0.0001297436877828726,312.81268934308025,0.25440665452140365,6379.867843310333,0.0048079900217792675,0.02636078630876924,0.10401070655093775,0.004171728563250485,0.00018554327680532878,0.0007451440957949997,12572.977868816834
52,0.0003893585641565615,1072.8972816501644,0.0018454174121767433,48.17555787516473,2.4873272434446614,0.00012147251015593976,373.84366104800563,0.20944012547057558,5327.053475820785,0.003563830580022221,0.021161090118504457,0.10796413013106924,0.00647276871208719,0.0001362067191102093,0.0006700737067643282,11135.310931523663
53,0.0002633903621261112,1141.165788375747,0.002531096946999581,62.40544729203591,2.3865711617288357,0.00010582489386219034,378.0035782647838,0.2542192206790953,4733.753417933634,0.0030330195687354178,0.02420820085756579,0.11202875012594547,0.004524366585066632,0.0002224399956345849,0.0007042350018482195,9230.495622976165
54,0.00035918765284816573,1198.6377869912799,0.0017230713482159835,71.52775809179784,2.2526548823405848,8.379431515170613e-05,366.39415387591384,0.25413216063753363,5319.533618134753,0.0035087100226108845,0.03039362090076233,0.11943071768062136,0.005696203320342608,0.00012899448287376957,0.0005947323953240679,10947.505107067105
55,0.00031235105822593155,926.9553503993061,0.0017389768237132395,62.343197989262,2.349040791072674,9.874403237363734e-05,322.6881185968102,0.31885546463484754,5817.554765096731,0.0049112658787530995,0.0242939836884069,0.09027282594012535,0.007309403986346748,0.00016869202567532985,0.0006609256258022521,12236.12620435904
56,0.0003828655784314205,1201.105132254398,0.0019231786273206332,86.71421053262864,2.4127672922570964,0.00011376731417886204,330.2712428113252,0.3369258255095271,5829.604518225842,0.003495466312548627,0.031282022518861675,0.11700743870556686,0.004101142474644249,0.00012770090375533062,0.0005788381050225894,11341.006850220434
57,0.0003409898833687681,1247.54282191249,0.0026888672545033426,51.540120716694744,2.2815529762974527,0.00013051429505996442,373.358911154729,0.21191538672324112,5827.578069681258,0.0037410134457010135,0.03123913439440761,0.10357297821449066,0.0038603222565545274,0.00018578176890529505,0.0006328445900625075,10242.477198026723
58,0.00034210905414859614,1018.0515278506795,0.00192401031796228,89.42606120719884,2.437356711473555,0.00011492993021641346,284.2448989613235,0.32905863739155716,5645.047757929002,0.0038644512708481777,0.03655816764429984,0.11476765812973307,0.004256645269575231,0.00011867742013521835,0.0004870220224436368,9507.053298158615
59,0.0003416367545346613,1389.2285470005172,0.001833455146450894,63.31150968378952,2.5356139056526596,8.183467036433139e-05,348.18103379935167,0.27312900340507007,5120.346390552623,0.003592988302189423,0.03927589840915783,0.08503891304076427,0.0043443692465573525,0.00012088550388510994,0.000491995456414032,9289.157431147229
60,0.0004007173700767415,1199.9996549109153,0.001978514073340621,64.55759510210501,2.020998790597885,0.00010493996536279203,355.44126380063915,0.1853773617921182,5464.576179546652,0.004230726366940437,0.041593354805047965,0.11103830749737031,0.007263897788554772,0.00018394079202201848,0.0009187034177888093,12058.342149819588
61,0.00029933929947337137,1028.512092817146,0.0017962076898510211,69.64439989547297,1.8920928933752332,8.027182876979234e-05,279.5422621297899,0.2901451849144531,5642.945632633543,0.004048184378096938,0.04073917462325139,0.08841568013184788,0.003972525970068466,0.00012308170120482365,0.00046780367641389417,13773.82889484442
62,0.00046079673933252047,1594.6962460070483,0.002442797518856549,54.74968648297537,2.3746126752326315,0.00012390597044134195,483.3114172500042,0.28215293096922067,5132.940159650043,0.004674020745286977,0.030901638410845908,0.06728653590291228,0.005583436392804551,0.0001663048536516182,0.0004973304515995592,9285.226272461952
63,0.00032674723918039566,949.4035727924967,0.002229074238134391,45.560660727937346,2.011572048205201,0.0001402166948336228,330.4804612601229,0.21091838510400793,4916.043322382178,0.0035367255286248753,0.021025585046351228,0.10388271413909103,0.007133828132365613,0.00020597647107156874,0.0009448552048198641,11470.744719259697
64,0.00048226125924456255,1154.663446568667,0.0015552620964609594,62.83977501344573,2.1686386933881128,0.00010955261353227206,310.6150525322269,0.2905181347037467,5310.965658416194,0.003912214294884922,0.03895922902843879,0.07668470792696011,0.005418694007753745,0.00014523686920595578,0.0004875918011367208,10788.761305912627
65,0.00041562733612617004,1224.3155136814541,0.0021436235995719493,48.988554846772104,2.7986020425908733,0.00012571020221056108,349.7564636396506,0.21046119966926757,6396.39960848497,0.004560525079707922,0.036594647321060714,0.0891972691467031,0.005054314251270783,0.00017265018097972437,0.0005789932376003462,10157.237826548655
66,0.00032134718801091026,1302.4534187774293,0.0028333349559025722,63.05011792240383,2.508186775701571,0.00012207760981108927,435.40067374390605,0.2947538977101585,4923.4100924239165,0.003888401148643348,0.02636084358952111,0.08985503556246413,0.006379096365313463,0.00021191213887539136,0.000733094976972673,9041.936795871823
67,0.0003153480028166992,1406.812047838106,0.002874082225986485,61.791789870676524,2.202869961764953,0.00010753293807586868,478.20774553332313,0.2806833435350341,4480.576456362526,0.0046948913594674745,0.029160010408278668,0.08661716516545157,0.007627268107238422,0.00017467275776676905,0.0007299208037778317,8935.773624494965
68,0.0004983213829302281,1247.6265234896036,0.0016391967458354675,66.63327978755451,2.1364922813354843,9.696294517629645e-05,409.44906281102635,0.2745370658490256,3602.567322103276,0.003496060853095985,0.032199910307214245,0.07003125948539908,0.00405296167999223,0.00022490306212317532,0.0006424005851858012,7093.758838135458
69,0.0004060448105371025,1272.7871645042094,0.002286957958979189,63.88133152855404,2.7620835290430987,0.00012578429041849894,399.6721796441082,0.2912898036554168,3772.528226944666,0.002753928382371437,0.02428788130120855,0.0936424161171288,0.007399836697488253,0.00017565951743557168,0.00043889928541743884,6673.188522127528
70,0.0003729377860031524,918.270913458782,0.0016727050528419108,57.468190892024005,2.478329483236496,0.00010058935129356352,362.97733789039614,0.2541372549757643,4537.470234205228,0.0035532948197487487,0.02178634616705604,0.10279897099650245,0.005158856937373929,0.00012789918822682896,0.0004943321063017477,8927.023605251225
71,0.00039103401275517784,1107.9397695189666,0.00197852193008091,62.98364496729947,2.0261698358221905,0.0001249504857097427,325.27076344681615,0.30063445335523414,4343.818146907181,0.0030992398101165946,0.029149396026626848,0.08742338972962899,0.005700687415920364,0.00014716269040671454,0.0004671553277524886,11196.1054632733
72,0.00033481419184195336,2205.2628704091235,0.0040139437716543115,84.24567170548298,2.5325198838920078,0.00010188609206048655,585.7317812451382,0.3585876953775891,5275.032218210232,0.004730855994366092,0.038843042474243215,0.10238080533448472,0.007400989100453228,0.00017424292987704393,0.0005539339841504647,11190.168554809854
73,0.00036084791055277367,1290.6014028196284,0.002181446929421722,61.55082708477686,2.2761597853365956,0.00011266891990153098,309.82501935784654,0.24164588404685866,5951.066825923723,0.002919028064171225,0.03860558608495645,0.09871516949365514,0.004870730139072874,0.00011988083594575217,0.0006386640035701894,12965.466839846476
74,0.000392470746641038,1211.3546200363903,0.0018549934390670242,52.86404578848006,2.5319496713028444,0.00011161896260224398,363.619402765937,0.2091712085487643,6502.664983332187,0.003908191242919353,0.030914366008906173,0.09630849518879257,0.007012359513832713,0.00015208439653170385,0.0005244795633223626,11140.577201911181
75,0.00037456374613145015,1071.3076966412234,0.0019830768961901567,70.38659832446984,1.8882821628879811,0.00011998699900836823,276.03464080705044,0.26936009140198347,4474.488097561316,0.003556628793495528,0.04008864081689988,0.1136899597553634,0.004006873267923824,0.0001344164431912115,0.0005071573067378851,10748.990523700102
76,0.00033254175538722987,1071.246536724667,0.0020864522302666035,90.65763679231974,2.279219176921122,0.00011079388784840633,276.70914774924495,0.26541607272351925,4121.031515903301,0.004604079789815211,0.04241641032929249,0.1636710900851184,0.005747779223857306,0.00016642885210531796,0.0005898642847258983,9567.1080365984
77,0.0002794903759439756,1479.5671413349357,0.002954311959841089,82.9897635958355,2.4250082014787053,9.504860030138612e-05,515.2463773901234,0.38321056643046925,5959.502322103902,0.00311477454347486,0.02377313163676427,0.09511168090878107,0.007355458005354709,0.00024012897272217415,0.0006033736813411643,12493.24391359064
78,0.00039259161804088634,1312.345296014353,0.002604664280483435,67.46488716670005,2.4080160829173813,0.0001379055085836545,378.8063592988845,0.32505847763612344,6098.3558722756725,0.0026149962602929895,0.028318778743948603,0.0798674178698993,0.005713248231750407,0.00015558755389531774,0.0004705039950402443,11511.09256431444
79,0.00043117509894155883,1404.386491379765,0.002038068215668551,109.02311887889192,2.496898512625594,0.0001029728608362835,349.6480979552148,0.265572696111264,6500.4461396521465,0.0029111360255358568,0.049982697815478164,0.12390895849891385,0.006961817588083415,0.00024507827659471987,0.0007038229302764877,11538.193224698016
80,0.0003370445576001872,1080.9478801819248,0.002026464638006409,73.3662707619848,2.0160858224124505,0.0001133369309797258,292.97666794849636,0.2772938917869576,3723.5728281982224,0.0043713377796716696,0.038623124507657036,0.11004370697463743,0.0070944069232476824,0.00016532884001263875,0.0006652763227814883,8240.953392881363
81,0.00024288721690194913,1201.226369078802,0.0022253525360644393,69.47241051623067,2.38678738144858,8.05298177801979e-05,374.8239769644499,0.3569753586559972,5132.359108145376,0.003777247057162525,0.027224156480154284,0.07064995040545147,0.005326949523708945,0.0001872047108362533,0.0005944061440520328,8740.90368200488
82,0.0004134717922342135,1243.1845513861485,0.0026346033428627427,79.96744153787621,1.8871717018215532,0.00013986016376330606,375.9987336918381,0.3631223556147714,4406.181551745949,0.00597941664963793,0.03333278687740731,0.093782575531441,0.005993315505988367,0.00015852987534070113,0.0007050384871818528,11103.92808309062
83,0.0005557171109156011,1508.816926089875,0.0024197663530294337,77.88092387538389,2.0487909204341066,0.00016103936857122527,592.8309532634487,0.2768873779829806,5239.949315829569,0.004248937170420435,0.02266160029883658,0.12343015778409812,0.009403767408921382,0.0001488742036915064,0.0005162809477496555,12737.227037279381
84,0.00033694321724865887,1079.9902223089518,0.00198891400274619,44.04471328726727,2.0644123117909983,0.00010829045788486019,275.39887955384245,0.21920233847697712,3979.3202342835048,0.0032035668799565284,0.037415704025095094,0.06512839671729295,0.003939841898059699,0.00012568757057460257,0.0008436287113104581,7562.739605903735
85,0.0003954173241361809,963.9951481447985,0.0017830278820838933,69.82496279596457,2.2526295608425984,0.00011526544399197027,331.4206956373892,0.2639217474703129,6773.603678212533,0.003711972323771103,0.029181747845375246,0.10600308854504115,0.008262667257670345,0.0001604080301604546,0.0005056574847880962,15225.790107974652
86,0.0003483092123449518,1190.7856766082534,0.0019148696069448564,80.02479580114411,2.540397956803802,9.318760363627199e-05,357.871156223923,0.2617355954270235,5262.747534471926,0.002740463695587816,0.02950851255488323,0.12189846501273412,0.005829484276357355,0.000131003772169619,0.0005338054057745958,9260.924311346864
87,0.0003014277550345359,1216.3686012452815,0.002529695359170511,64.04576641665763,2.0967122023546954,0.00010977370498500736,376.3119031917126,0.22888157649667265,4687.0186327171195,0.004167428827030858,0.03040206865901453,0.13378531204182953,0.0043760893527560315,0.00013779238724823524,0.0005623435399886862,9477.709141236648
88,0.00042310186093840347,1217.9835297582622,0.002474724181694517,88.51587377568082,1.9932226300547664,0.00013087598765725172,394.0063138324614,0.4207122652469739,5005.137285616101,0.003902432262489572,0.028460149612999017,0.09177554123241512,0.008085979569163083,0.000174611688748963,0.0006605676662601305,12633.417521084672
89,0.00033030554173392684,1524.492600580431,0.0030465134217281943,63.62238749497675,2.2904996062684897,0.00010529746286442904,340.4990373931764,0.25485710970168085,5093.220857692877,0.004911632709513012,0.05142766533726503,0.09731056182393409,0.005158608665749138,0.00021367998781441822,0.0006378389066777002,10493.29424153253
90,0.00023156340785968538,1020.6527802085087,0.002017276091790535,70.95672425732994,2.454556143431325,8.410340639362077e-05,340.74893730995814,0.2848348524625217,7227.667766920725,0.0047199498776515905,0.02504505842075699,0.1186949630559223,0.005836070174098867,0.00018493581863030238,0.0006912733065385548,14244.247299792245
91,0.00044011323368564403,1300.445934322807,0.003031159089595625,76.5771757637469,2.770033103818987,0.00016308708521533348,413.754535372519,0.33307006310389853,8606.63877646629,0.005392106397961044,0.029340247739789473,0.1143749928108288,0.008940405415734012,0.00014000545989817668,0.0005664147738036051,15812.259031308038
92,0.0002878552368498927,1397.921091350682,0.0033005479075581285,104.24026609985319,2.288938826477384,0.0001329063307524747,359.4002535222167,0.32465474326609195,5220.371256980878,0.003559574325689522,0.035643416906258454,0.1555944876090441,0.006353333897618582,0.00022935670780156397,0.0005035364512479025,10960.227343133925
93,0.00034482786388888856,1086.29437247611,0.0020943426523144246,64.51461594764297,1.9696930516174422,0.00011316283770334213,319.444679194282,0.277619931937309,3678.615519889411,0.0031280186397652206,0.027996920765117384,0.10261855820377001,0.0041907800755920255,0.00020370427026769695,0.0008130716722353434,8495.756232096646
