,$- fb$,$+ fb$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_2$,$k_4$,$k_6$,$d_1$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
0,0.0001811583353274486,549.2083817816623,8077.942977595362,0.13502416430334524,6942.733308240452,3557.0012876985793,0.005666402023417318,0.0025571515902898245,1304.184760846971,427.75588019907923,0.004995631577251819,8206.990931885191,0.0501471651357392,0.0002410486575455125,8.567415528025967e-05,0.8477795713989509,0.34462969346082
1,0.0001485908895179541,553.7491407889489,9761.45093012095,0.15310500812297212,8379.958239257974,2845.1319079746913,0.00415884522074,0.003076288548778503,1849.7045422922308,419.9994688728914,0.00494734162454712,7459.717576258475,0.034174738940192094,0.00022713985727319027,0.00012113536257070656,0.8936887731428086,0.43018268559834594
2,0.0001419271594337717,550.3646331105921,7930.543817598821,0.1386781583057507,8026.584116724169,2938.2388784601526,0.004430839209710603,0.002438939533182072,1501.1286892972082,421.2357223151592,0.00563590363601634,8933.962209962512,0.04490269354711388,0.00027795891271157323,0.00010366410648074111,0.8486917294234835,0.4480321762199574
3,0.00017081542296772115,636.4208431125351,10065.919403190885,0.10091296806395963,9357.797075699153,3292.7531439013947,0.003925924938075264,0.0034008011938022266,1405.822835090938,415.050608247444,0.004161734760166713,5545.845621155955,0.038035086376168585,0.00012772177067878,7.786738788492774e-05,0.6523504156745024,0.34860407184610365
4,0.00011662606079526467,581.0114278752725,10332.830150266684,0.13878698426120661,8250.50092166495,3543.8231202545153,0.004875505173181308,0.002361898734624836,1323.4521352148242,471.107444279036,0.005725735374316769,7172.305779477607,0.04005754180764546,0.0002141422823585971,0.0001037683653114576,0.776737985823784,0.3167242622831029
5,0.00017324229374819267,663.8879122034929,8882.831948208128,0.10640947959526395,11268.946460932333,4296.899553552015,0.004051398056740684,0.0031852494057190237,1153.8263339190344,561.527730839505,0.004154943029224561,6284.784360781998,0.05519763157992532,0.00019761532697318542,8.955893468805951e-05,0.7339446524010615,0.2909910913268758
6,0.00015053956409760567,615.6721494651349,9583.257186307274,0.1198333718008186,9686.975106005142,3235.9957597983107,0.0042231175147989,0.0023435000012005263,1756.7018142384086,331.1893221702536,0.003505729602358699,8569.301773868161,0.04765975265837705,0.00015073741098375182,8.408059171994326e-05,1.0300282406772971,0.21768224866784922
7,0.00013948920011000497,525.9021140642187,13760.685899399406,0.1439428904673578,8469.61779618337,3941.3481054727304,0.00309114341775087,0.00330891461431069,1345.8091055080768,506.3714161644814,0.005164180485144391,8974.592844360677,0.05179491529516108,0.00020090816208817293,9.414363919552077e-05,1.1358254108690091,0.28329593951548543
8,0.00022401868148159233,751.0395898870725,12196.716348923306,0.14105083409199945,11902.34797292798,2918.837754969394,0.004653490574786461,0.0029932733302296234,1637.990017060921,370.5857498384775,0.004614934026337392,9677.276914429876,0.04749951077471552,0.0002094366589551282,0.0001383614321282767,0.8395693319361016,0.31110445959563116
9,0.00014695726493497562,782.6628056864643,8565.975417712145,0.12735062989622822,11280.144943506992,3500.008308532549,0.003096007235750798,0.0025395157074681253,1941.2549200525073,422.59582870898214,0.0043816159111413075,10399.525756931958,0.04531009063271787,0.00016408559360644794,8.117998600287656e-05,0.7959739274974198,0.2934837627300949
10,0.0001683017288669031,651.4077517566005,12444.065816752622,0.17371997422405533,9416.981037638809,4190.179826396309,0.004495157459350566,0.003504103494868362,1271.594193782139,484.0854396791049,0.005724378723923111,8356.734298182351,0.06018128988922562,0.00015744963915133284,0.00012254155823707792,0.7906947199896747,0.270659842146071
11,0.00019739875821255472,475.67448147484305,9033.501094547439,0.10404596546664834,6775.888110005479,4341.551144678148,0.0043552119071893405,0.002814350818872985,1470.5819128346982,472.19251013939834,0.004876962253079519,7050.859976450867,0.0445126643221418,0.00013473459575820865,0.00013439782568195574,1.0753762914059457,0.2540785814326975
12,0.0001411025953033435,593.7171649992338,9418.459316246639,0.12390528785324739,9188.872923824585,3808.8467205724623,0.0038358053835866467,0.002602713183710648,1151.023859077125,519.8756477955488,0.0037157999687113977,8611.54831276283,0.06328796011674624,0.00013704183833961603,6.862493086779993e-05,0.8474685446209598,0.36458795065209615
13,0.00016311614930452023,712.8731208930906,9816.059978294585,0.12990086216402616,10071.691381086595,3080.9804463396417,0.004314547710301186,0.0024671034366428026,1776.6386674107812,305.54334696284036,0.004416319669000185,8462.028389621411,0.04927687325717025,0.0001510327599919657,9.545337895103687e-05,0.8267090243163262,0.2286475533185448
14,0.00015961857132122903,641.1956742402091,9403.964822253594,0.1571533714697138,9372.301672218246,2499.712050325317,0.004611913430831638,0.0029629535111564812,1503.281050163396,299.46301504728535,0.00415086501899186,7624.9081529763,0.046454388012524946,0.00027846775853995406,0.0001021608925275069,0.8354885163175547,0.2712555294657903
