,$- fb$,$- Hog1$,$- PTP$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_9$,$k_2$,$k_4$,$k_6$,$d_1$,$k_{10}$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M9}$,$K_{M2}$,$K_{M4}$,$K_{M6}$,$K_{M10}$
0,0.00012009624477542592,6.520370296753147,14707.204559147394,0.32918774732439465,10.882241162166384,1.2735864634723033,33.79102069810261,0.00020525969281881527,11423.585084654873,69.63492741236085,1534.6334527424096,417.7354776283206,9.745511952269835e-05,11044.968136740961,382.8069859474539,0.00437918242333875,0.02602266416749736,9.455767477532974e-05,0.00012209020357280888,4737.652654652133,94.70760471206508,21.731285029438766
1,0.00012469921414070992,6.269942258615779,17160.914995353844,0.34567492649921777,9.500283590234913,1.3444777513479584,29.533064656732574,0.00017335133021610934,12315.030279473713,54.389834764834916,1389.8928047292231,377.83757779077115,0.00014542469110333253,10014.532046865837,524.8699862764199,0.003385525489165042,0.026590899686600167,9.280388183461172e-05,0.0001101638117154363,3845.489317808328,101.65084106325165,16.83312065148631
2,0.00014979820468527912,6.128847384117425,17747.57220043089,0.46477649439804114,12.945153334197892,2.084298375307205,29.99768739165954,0.00021986961947873408,8813.874763054348,54.20709816988861,1884.1419277902305,412.38953670904857,7.614350383045234e-05,6801.523027176344,509.99664750087067,0.003079795897615416,0.02074474446908408,0.00010093502961791425,0.00013937422646587906,3295.74263572975,98.10369043417742,10.617934267715402
3,0.00017888820611354603,4.717685055162183,16047.59089553761,0.28540642303857167,13.185316184997268,1.8193152631755354,29.498863724726448,0.00028856366796163336,12281.285100858942,53.01201739642975,2123.6002124321017,337.57171154459496,0.00011224083547217665,9636.282293349564,499.30449817914615,0.004325591521746042,0.02748652386241434,0.00010469649521658817,0.0001389259286801003,3758.0944737412206,110.35445655372986,14.415240653858397
4,0.00014930677202527385,4.225584884329021,17705.25708730541,0.3556995845065001,12.880383138423996,1.5228599971269678,28.218193738805702,0.0002470957784214664,7903.000006554493,63.32015565915021,1465.9425804386353,327.7571506761441,9.704470293101799e-05,7397.957462207801,514.3852409668383,0.004276309817921497,0.028564088751527,0.0001366518562956002,0.00013804899059434602,3836.594466003425,117.53547099285953,12.704462381245838
5,0.0001322524627497004,6.515652286527585,16972.718614127614,0.3066423688411472,12.727629035080593,1.3605455510414268,33.5123638314002,0.00020216382401499968,8502.679399588167,55.704127699579324,1679.1378390737466,396.5864179570289,9.795753664205437e-05,8675.707099860712,654.2031748729887,0.0038825103318756785,0.034065350482929274,0.0001224696096240259,0.00012800904110815136,6072.4441741405535,103.54146889154643,16.024032355861745
6,0.0001634560330287048,6.61345134174311,15220.113592337151,0.24125709712831128,11.972679317928405,1.089706593677159,30.929940307580203,0.0002495459846277531,10261.337682550144,57.18281613118225,1481.6486658996432,414.759155079197,8.124400250854673e-05,8643.486498571026,497.1716667981873,0.004070243849737331,0.031582441292369305,8.80569180281157e-05,0.00010292493348763171,4344.708692120744,104.4619558952161,15.468201227760535
7,0.00020866801207605808,6.126582821727242,16988.039862253434,0.4731356918869041,16.140648983883104,1.51909642431568,29.954778700709856,0.00032999624012900695,7604.04463955934,47.562979870786094,2169.726211217936,424.0268529779399,9.720971435828929e-05,6757.035205132147,676.0435911364524,0.00395479762504072,0.028912498523500824,0.00010048440566636954,9.946858180746499e-05,4689.222333972545,117.73383805897856,11.495323810789586
8,0.00013771602154973158,5.372735951724055,15738.540227385813,0.43608960496768856,11.033465980357242,1.4921815315627558,23.42058652753428,0.00021459046355787963,14996.667599997083,53.00005431867373,1415.7205210498983,371.9503914068884,6.75557729546722e-05,10901.2031678681,436.72858161899296,0.004937533186507508,0.027830876791970906,9.462819135856418e-05,0.00010187497727544875,3353.099208444514,114.64798738072332,16.54511388623916
9,0.0001633162597826269,4.290810596852856,12573.761870057953,0.4273371489114289,14.543462006210316,1.4330337634945944,22.53311932310372,0.00031101597669320867,8866.942666479334,58.01632039985381,1934.8891582642475,308.2018686916347,9.026799903506544e-05,9801.272420695363,530.1822682895572,0.003119952797511999,0.02462262500484005,9.33118225164836e-05,0.00011936584443915751,4346.43913210308,108.08676458512947,11.23492208512665
