,$- fb$,$kb$,$k_1$,$k_3$,$k_5$,$s_1$,$k_2$,$k_4$,$k_6$,$d_1$,$K_{M1}$,$K_{M3}$,$K_{M5}$,$K_{M2}$,$K_{M4}$,$K_{M6}$
0,0.0003351636724893337,1199.3188453961766,0.002063770450648984,72.27039140989483,2.1901114377414785,9.911513512262047e-05,339.0361804518207,0.26210974852288516,5218.398435128575,0.0033625623757680845,0.03585741620632057,0.10659139527665887,0.004831789874877385,0.0001281720144207221,0.0005547824044908572,11104.32645664427
1,0.0003240998741499004,1137.7851292202095,0.002146892679721257,59.016176579702794,2.586006301818091,0.00010109799512906793,384.3760049782927,0.25697110579558075,5808.694972772596,0.004407931986325979,0.025786581449336723,0.10190974020034413,0.0062663813091855605,0.00015788011639198633,0.0005632369583422298,10298.438294396843
2,0.0004041819564177005,1134.231620724947,0.0019272320759779603,55.417174378457105,2.4994284284326858,0.0001048852703414473,328.4738776699838,0.2612836322271957,5460.460721934861,0.003724553226851426,0.03617613499700036,0.07654061120521602,0.006121301470669721,0.00014810329812057585,0.0005316847606131105,10357.686207846333
3,0.00028208393345282396,1234.3967943627563,0.0026362507332786766,78.54599105463689,2.0482632178867437,9.837533535434587e-05,431.2193658437288,0.36143522127615846,3798.396608453766,0.004906548534737623,0.026326673880895733,0.09359377990960183,0.0051086527020818475,0.00011569387421810855,0.0006330251603389131,7894.905635986855
4,0.0003242871090088602,1213.8877163483737,0.00214975354756304,76.72235001180913,2.4456001758474324,0.00010202250560180406,301.47866116408966,0.23267224420685176,5002.574550278987,0.004845573453670979,0.045655030603749314,0.13812047188789414,0.006212999375771,0.00017345756574560975,0.0005381163265883197,9084.167194015527
5,0.0003399530895347095,1173.4098900625297,0.0022054494442040984,70.004280809417,2.337656849054951,0.00010184968055031422,299.4505021327395,0.3550232481552527,4676.982495471812,0.003943485516399837,0.0395499121081819,0.07122831349286542,0.005550121836920691,0.00018444932592081008,0.0005092110698740525,9097.024594952667
6,0.0005044382689171146,1449.6191478716594,0.0020939953704660268,46.201500584148896,2.2432713993806375,0.00012782380263313227,500.3577998136731,0.2281047677804192,5167.7139095670755,0.004707727414593078,0.025412548715099396,0.07894581705784716,0.0050183341812075856,0.0001151030875837129,0.0005639485855559843,9908.169526261898
7,0.0003309845316827736,1130.4210607624132,0.002059753874967297,66.2716881864829,2.07702806787597,0.00010096222968210764,327.69070723619313,0.30778197676971975,4543.984967944278,0.003401484946265053,0.03199944669885582,0.08043472450509728,0.006174007381383221,0.00014679262098853593,0.0005039262300553643,10460.365606430923
8,0.0004826529161401869,1342.2572504908685,0.002670602598960073,58.2010968937987,2.3631378523600275,0.0001546923392206667,424.198959328653,0.26188261874864865,5290.109489674317,0.0039498169538316145,0.028498357790773483,0.09623698672976377,0.006526270611793249,0.00012234032729443203,0.00046180605792442355,11341.396409649442
9,0.0003234520475276409,1245.051542779252,0.0026198169779366133,59.05786242612305,2.249751054606832,0.00011666107019431351,354.50085503255895,0.3154261602725172,5094.839729126512,0.003115703786004791,0.028249341112132405,0.07369069944855128,0.005947209181964799,0.00015073554851634946,0.0005510935571537033,10150.174495067877
